sit,Mid,Mid,North,North,South,South
pro,gas,photovoltaics,gas,photovoltaics,gas,photovoltaics
timeindex,,,,,,
2019-01-01 00:00:00,43102.4900625,0.0,11001.19176,0.0,4877.39981006,0.0
2019-01-01 01:00:00,41692.002871,0.0,10769.3745031,0.0,4646.98598683,0.0
2019-01-01 02:00:00,40592.8221168,0.0,10637.3361951,0.0,4360.35119074,0.0
2019-01-01 03:00:00,40218.1014052,0.0,10584.8209589,0.0,4098.60108755,0.0
2019-01-01 04:00:00,39606.0575761,0.0,10653.8409836,0.0,3836.85098437,0.0
2019-01-01 05:00:00,37483.6010325,0.0,10987.6878421,0.0,3720.72241746,0.0
2019-01-01 06:00:00,37678.647967,0.0,11253.2648936,0.0,3643.30337286,0.0
2019-01-01 07:00:00,38082.1933488,0.0,11371.0490661,0.0,3549.85393042,60.2698518889
2019-01-01 08:00:00,39738.7986282,235.253903173,11440.0690908,0.0,2731.72441868,792.685421391
2019-01-01 09:00:00,41005.6455676,1324.3433355,11774.1963026,1.97029970229,1083.72582958,2343.91020474
2019-01-01 10:00:00,43548.0047868,1831.63421562,12114.5523611,18.7178471717,370.657977042,3364.81092511
2019-01-01 11:00:00,44266.4469404,2125.89880581,12333.4185798,38.4208441946,297.601960626,3779.80105519
2019-01-01 12:00:00,44088.6654325,2510.2571163,12482.8027362,44.3317433015,487.457609142,3919.89800153
2019-01-01 13:00:00,43911.0052534,1891.39557761,12696.3422427,26.5990459809,587.631409861,3863.96365488
2019-01-01 14:00:00,44879.0835245,895.453458702,13211.0980529,0.985149851144,613.72933531,3582.56721329
2019-01-01 15:00:00,48060.704239,37.1011563901,13542.9291906,0.0,1345.15983237,2749.75463401
2019-01-01 16:00:00,52560.8251533,0.0,13572.1876793,0.0,2856.6905678,1187.53285747
2019-01-01 17:00:00,53885.7991568,0.0,13437.1485006,0.0,3983.92947196,173.65755434
2019-01-01 18:00:00,53289.1284852,0.0,13200.0797202,0.0,5075.41707096,4.74690353549
2019-01-01 19:00:00,51142.6513831,0.0,12928.5009274,0.0,5368.64208118,0.0
2019-01-01 20:00:00,50796.7553416,0.0,12491.1240319,0.0,5477.39740574,0.0
2019-01-01 21:00:00,51205.104835,0.0,12084.5060604,0.0,5529.93175744,0.0
2019-01-01 22:00:00,47946.9562884,0.0,11586.3615344,0.0,5475.55409515,0.0
2019-01-01 23:00:00,44986.6626664,0.0,11222.5059695,0.0,5224.86385548,0.0
2019-01-02 00:00:00,42641.2953405,0.0,11049.2056902,0.0,4693.06875148,0.0
2019-01-02 01:00:00,41620.902018,0.0,10956.1787004,0.0,4303.20856258,0.0
2019-01-02 02:00:00,41525.7806066,0.0,10958.4293534,0.0,3989.84576299,0.0
2019-01-02 03:00:00,41841.8911556,0.0,11154.2361625,0.0,3811.96629146,0.0
2019-01-02 04:00:00,43825.0284603,0.0,11724.4015838,0.0,3731.78228098,0.0
2019-01-02 05:00:00,48708.8884021,0.0,13035.7820527,0.0,3714.27083041,0.0
2019-01-02 06:00:00,54815.8751795,0.0,14285.6446736,0.0,3827.63443144,0.0
2019-01-02 07:00:00,58782.149789,0.0,14849.0581359,0.0,4081.03585758,61.804684032
2019-01-02 08:00:00,59730.5230499,1106.82571903,14930.0816431,0.0,3912.9777446,798.52411274
2019-01-02 09:00:00,60342.7481405,2297.00180689,15000.0,52.2129421106,3135.93542549,2351.60018847
2019-01-02 10:00:00,61935.8395025,2763.71806844,15000.0,130.039780351,2686.65912581,3363.08621682
2019-01-02 11:00:00,61872.3035823,2970.71351196,14945.4697663,171.416074099,2502.81894044,3768.12367249
2019-01-02 12:00:00,61890.6884785,2347.97136536,14907.435771,186.193321866,2464.27420884,3907.12883102
2019-01-02 13:00:00,62021.7748937,1669.11944519,15000.0,105.411034072,2134.32301972,3870.26121357
2019-01-02 14:00:00,62959.4816902,842.524511314,15000.0,7.88119880915,2474.20256256,3601.34912828
2019-01-02 15:00:00,65621.0368864,12.2907123021,15000.0,0.0,3368.71745283,2798.078112
2019-01-02 16:00:00,67967.9544142,0.0,15000.0,0.0,4825.90916978,1259.78072928
2019-01-02 17:00:00,67348.4613124,0.0,15000.0,0.0,5993.42982248,197.32877997
2019-01-02 18:00:00,64795.2253983,0.0,15000.0,0.0,6944.04349161,5.23741690082
2019-01-02 19:00:00,60934.8289727,0.0,14834.8040004,0.0,7200.0,0.0
2019-01-02 20:00:00,59128.0458305,0.0,14230.1285667,0.0,7174.16479998,0.0
2019-01-02 21:00:00,58004.8445179,0.0,13585.6915972,0.0,7003.65857079,0.0
2019-01-02 22:00:00,53479.371308,0.0,12808.4661019,0.0,6697.66901355,0.0
2019-01-02 23:00:00,49534.23479,0.0,12219.5452391,0.0,6387.99283513,0.0
2019-01-03 00:00:00,47558.784064,0.0,11957.7192759,0.0,5597.21259382,0.0
2019-01-03 01:00:00,46482.663046,0.0,11926.2101342,0.0,4916.10933236,0.0
2019-01-03 02:00:00,46549.9206096,0.0,11968.9725408,0.0,4581.54846104,0.0
2019-01-03 03:00:00,47392.5617996,0.0,12152.7758674,0.0,4384.31422835,0.0
2019-01-03 04:00:00,49123.9636519,0.0,12638.9169108,0.0,4327.17160019,0.0
2019-01-03 05:00:00,52818.3255398,0.0,13928.5410676,0.0,4314.26842609,0.0
2019-01-03 06:00:00,58485.8125058,0.0,15000.0,0.0,4415.65050831,0.0
2019-01-03 07:00:00,62131.2435175,0.0,15000.0,0.0,4740.01953258,58.1179222862
2019-01-03 08:00:00,62803.2424907,580.653454792,15000.0,0.0,4794.36166051,782.57451686
2019-01-03 09:00:00,62571.0491897,2137.19710035,15000.0,49.2574925572,4065.08760825,2324.74853747
2019-01-03 10:00:00,62886.8394563,3137.27429327,15000.0,90.6337863052,3402.63168176,3345.72837289
2019-01-03 11:00:00,62101.355638,3517.54842297,15000.0,96.5446854121,3100.51492049,3753.83549285
2019-01-03 12:00:00,60296.4451644,4699.47980941,15000.0,75.8565385381,2941.5932136,3895.24574917
2019-01-03 13:00:00,60971.9305339,3424.87187182,15000.0,26.5990459809,2547.22123263,3854.5964319
2019-01-03 14:00:00,62816.2525117,1612.65341911,15000.0,0.985149851144,2945.17261899,3594.89333947
2019-01-03 15:00:00,66249.7383951,333.159732535,15000.0,0.0,3893.41166401,2813.47390247
2019-01-03 16:00:00,69653.1643925,0.0,15000.0,0.0,5374.58923935,1299.11673658
2019-01-03 17:00:00,68912.7273919,0.0,15000.0,0.0,6518.77683832,209.306799891
2019-01-03 18:00:00,66929.8288377,0.0,15000.0,0.0,7200.0,5.886160384
2019-01-03 19:00:00,63389.0885186,0.0,15000.0,0.0,7200.0,0.0
2019-01-03 20:00:00,61123.7418378,0.0,14557.973684,0.0,7200.0,0.0
2019-01-03 21:00:00,59880.4315535,0.0,13773.9962297,0.0,7200.0,0.0
2019-01-03 22:00:00,55204.0474039,0.0,12954.0083278,0.0,7034.07319546,0.0
2019-01-03 23:00:00,50770.8131385,0.0,12353.0839825,0.0,6634.07479834,0.0
2019-01-04 00:00:00,48624.3360364,0.0,12104.7619372,0.0,5809.19331119,0.0
2019-01-04 01:00:00,47705.7898817,0.0,11938.2136168,0.0,5179.70274613,0.0
2019-01-04 02:00:00,47996.91905,0.0,11785.9194319,0.0,4771.40945137,0.0
2019-01-04 03:00:00,48779.0284327,0.0,11849.6879329,0.0,4573.2535634,0.0
2019-01-04 04:00:00,50507.547818,0.0,12355.3346355,0.0,4495.8345188,0.0
2019-01-04 05:00:00,54645.8096258,0.0,13390.6350057,0.0,4422.10209536,0.0
2019-01-04 06:00:00,60432.8425649,0.0,14438.6890761,0.0,4480.16637882,0.0
2019-01-04 07:00:00,64002.2975489,0.0,14903.824025,0.0,4891.39644339,58.8141348047
2019-01-04 08:00:00,64768.7390057,507.608962736,14918.0781606,0.0,4995.4883541,778.682055961
2019-01-04 09:00:00,65319.3847077,1244.77178816,15000.0,0.985149851144,4216.23585855,2305.39699406
2019-01-04 10:00:00,66415.6843791,1830.33643855,15000.0,10.8366483626,3579.03233428,3330.61739664
2019-01-04 11:00:00,65733.7653097,2169.20893488,15000.0,19.7029970229,3303.23217819,3739.1359149
2019-01-04 12:00:00,65174.3191839,1806.79832493,15000.0,34.48024479,3200.6062169,3890.60960672
2019-01-04 13:00:00,64705.8847947,1212.9508032,15000.0,12.8069480649,2732.01479801,3862.42882273
2019-01-04 14:00:00,65554.5138875,542.050948452,15000.0,0.0,3134.72456859,3608.10555431
2019-01-04 15:00:00,67319.8403213,6.50160868152,15000.0,0.0,3994.46888247,2826.70194032
2019-01-04 16:00:00,69965.1213416,0.0,15000.0,0.0,5521.00542511,1310.30360591
2019-01-04 17:00:00,69485.3216889,0.0,15000.0,0.0,6740.25051932,221.933563296
2019-01-04 18:00:00,67552.9446629,0.0,14840.8057416,0.0,7200.0,6.75642603218
2019-01-04 19:00:00,64386.9617482,0.0,14382.4227516,0.0,7200.0,0.0
2019-01-04 20:00:00,62382.129436,0.0,13741.7368704,0.0,7200.0,0.0
2019-01-04 21:00:00,60611.8968403,0.0,12931.501798,0.0,7200.0,0.0
2019-01-04 22:00:00,55965.9795176,0.0,12161.0282616,0.0,7093.9807895,0.0
2019-01-04 23:00:00,52349.4442391,0.0,11617.8706761,0.0,6722.55370646,0.0
2019-01-05 00:00:00,49994.4686897,0.0,11375.5503721,0.0,5831.31303822,0.0
2019-01-05 01:00:00,48849.1684634,0.0,11230.0081461,0.0,5235.923719,0.0
2019-01-05 02:00:00,48658.9256405,0.0,11271.2701174,0.0,4870.02656772,0.0
2019-01-05 03:00:00,49517.9008103,0.0,11479.8306268,0.0,4644.22102095,0.0
2019-01-05 04:00:00,51396.3084802,0.0,12013.2353827,0.0,4538.23066227,0.0
2019-01-05 05:00:00,54729.4011692,0.0,13224.8369029,0.0,4461.73327296,0.0
2019-01-05 06:00:00,60357.8984225,0.0,14417.6829816,0.0,4587.07839279,0.0
2019-01-05 07:00:00,63548.7894055,0.0,14892.5707601,0.0,4919.97195923,52.3583459964
2019-01-05 08:00:00,64487.0348286,226.271250083,14938.3340374,0.0,5029.57994672,720.627425722
2019-01-05 09:00:00,65022.585331,1203.128412,15000.0,79.7971379427,4274.86445954,2236.63018484
2019-01-05 10:00:00,65364.8308615,2045.70381654,15000.0,157.623976183,3540.15842753,3284.69901644
2019-01-05 11:00:00,64513.3326505,2578.00871362,14792.6148748,167.475474694,3179.67533984,3729.97439108
2019-01-05 12:00:00,62529.7899475,2902.21123967,14658.0392732,83.7377373472,3083.63637493,3857.34963595
2019-01-05 13:00:00,61770.1197511,2025.60099517,14633.1693075,27.584195832,2608.56620587,3815.37118568
2019-01-05 14:00:00,62453.1888861,870.43944174,15000.0,1.97029970229,2960.72384356,3548.92749024
2019-01-05 15:00:00,65522.9628788,18.7923209836,15000.0,0.0,3809.70458882,2777.36578958
2019-01-05 16:00:00,68066.2948456,0.0,15000.0,0.0,5187.00676271,1296.83822288
2019-01-05 17:00:00,66894.0776857,0.0,15000.0,0.0,6214.74428934,235.921105714
2019-01-05 18:00:00,64135.8518538,0.0,14637.4967559,0.0,7060.70597973,7.4684615625
2019-01-05 19:00:00,60413.3186923,0.0,14107.0928706,0.0,7200.0,0.0
2019-01-05 20:00:00,58183.1358045,0.0,13486.6628661,0.0,7200.0,0.0
2019-01-05 21:00:00,57226.5784245,0.0,12981.0161636,0.0,7022.09167665,0.0
2019-01-05 22:00:00,53131.5536218,0.0,12364.3372474,0.0,6733.61356997,0.0
2019-01-05 23:00:00,49137.4151646,0.0,11890.9499042,0.0,6457.1169821,0.0
2019-01-06 00:00:00,46492.2712694,0.0,11525.593904,0.0,5739.14750893,0.0
2019-01-06 01:00:00,45136.5509511,0.0,11321.5347006,0.0,5235.923719,0.0
2019-01-06 02:00:00,44896.3453667,0.0,11199.2492221,0.0,4851.59346186,0.0
2019-01-06 03:00:00,44957.8379963,0.0,11228.5077108,0.0,4611.9630857,0.0
2019-01-06 04:00:00,43942.2487855,0.0,11288.5251236,0.0,4397.21740245,0.0
2019-01-06 05:00:00,42786.3795134,0.0,11677.8880889,0.0,4285.69711201,0.0
2019-01-06 06:00:00,44975.1327984,0.0,12136.2710789,0.0,4264.49904028,0.0
2019-01-06 07:00:00,47780.734024,0.0,12521.1327382,0.0,4361.85604828,58.4027364983
2019-01-06 08:00:00,50142.9205607,581.773105602,12944.2554982,0.0,3637.08691408,784.093525992
2019-01-06 09:00:00,51671.6811705,1658.7626752,13245.7819228,28.5693456832,2512.19856355,2292.39047837
2019-01-06 10:00:00,52553.2553346,2508.59036339,13400.3941225,81.7674376449,1947.80174624,3320.37990801
2019-01-06 11:00:00,51727.2253851,2898.40697158,13346.4614664,103.44073437,1719.80065956,3740.08529561
2019-01-06 12:00:00,49838.3119051,3212.53264034,13361.2308874,104.425884221,1683.70765134,3898.75845779
2019-01-06 13:00:00,49101.0536928,2169.38706114,13492.7852171,40.3911438969,1630.36003114,3857.17558282
2019-01-06 14:00:00,50226.0244065,879.154905432,13936.8388829,2.95544955343,1692.27536662,3590.65277231
2019-01-06 15:00:00,53791.3514654,25.2684830558,14560.224337,0.0,2509.23188235,2810.5624683
2019-01-06 16:00:00,57589.7692681,0.0,14609.7387025,0.0,3920.90485557,1315.01886342
2019-01-06 17:00:00,57636.8495626,0.0,14473.9493061,0.0,5096.93871034,232.993848534
2019-01-06 18:00:00,55969.8228069,0.0,14082.3356878,0.0,6263.99631076,6.9463021736
2019-01-06 19:00:00,52467.6253866,0.0,13560.1841968,0.0,6619.32831365,0.0
2019-01-06 20:00:00,51081.1587535,0.0,13081.5453299,0.0,6717.0237747,0.0
2019-01-06 21:00:00,50960.095139,0.0,12611.1588574,0.0,6514.25961026,0.0
2019-01-06 22:00:00,47358.9330178,0.0,12139.2719495,0.0,6244.21460944,0.0
2019-01-06 23:00:00,43687.630866,0.0,11701.1448363,0.0,5938.22505219,0.0
2019-01-07 00:00:00,41251.9462404,0.0,11393.5555959,0.0,5441.45284932,0.0
2019-01-07 01:00:00,39806.8694447,0.0,11233.7592344,0.0,4899.51953709,0.0
2019-01-07 02:00:00,39333.1840323,0.0,11221.0055342,0.0,4407.35561068,0.0
2019-01-07 03:00:00,39959.6401964,0.0,11273.5207704,0.0,4168.64688981,0.0
2019-01-07 04:00:00,39248.6316666,0.0,11367.2979778,0.0,4034.08521705,0.0
2019-01-07 05:00:00,37621.9594491,0.0,11668.885477,0.0,4006.43555826,0.0
2019-01-07 06:00:00,39093.9392702,0.0,12029.7401712,0.0,3986.15914182,0.0
2019-01-07 07:00:00,41658.3740891,0.0,12377.0909476,0.0,3983.45913941,59.8426305707
2019-01-07 08:00:00,44324.7754532,510.07728384,12692.9325823,0.0,3194.86292773,771.941452941
2019-01-07 09:00:00,45414.7791933,1939.34971288,13194.2142421,8.86634866029,1798.68711852,2290.69741611
2019-01-07 10:00:00,47571.0009188,3043.19817862,13439.9363798,51.2277922595,1263.17443606,3310.07912734
2019-01-07 11:00:00,46919.9962453,3647.12255763,13537.593112,75.8565385381,1196.2374423,3732.77506417
2019-01-07 12:00:00,44213.5611119,4355.04722894,13516.5040022,54.1832418129,1276.74825363,3876.22648901
2019-01-07 13:00:00,44277.2950881,2954.80938114,13683.121224,9.85149851144,1337.63393781,3848.52039537
2019-01-07 14:00:00,45642.3372955,1576.315661,14193.3679014,0.0,1412.46841098,3578.29500011
2019-01-07 15:00:00,49286.1186666,224.095564986,14652.5011091,0.0,2102.54483415,2803.42628999
2019-01-07 16:00:00,55073.375566,0.0,14675.0076389,0.0,3561.00967096,1280.44558267
2019-01-07 17:00:00,56862.4267585,0.0,14573.7282548,0.0,4706.54096077,222.471545697
2019-01-07 18:00:00,55884.3096189,0.0,14351.6638276,0.0,5743.78715027,7.34187746822
2019-01-07 19:00:00,53717.6552477,0.0,14026.819581,0.0,6156.65735661,0.0
2019-01-07 20:00:00,52928.8201086,0.0,13468.6576423,0.0,6268.17764705,0.0
2019-01-07 21:00:00,53571.6102524,0.0,12854.9795968,0.0,6319.79034346,0.0
2019-01-07 22:00:00,49761.949684,0.0,12205.2911036,0.0,6080.1599673,0.0
2019-01-07 23:00:00,46035.880659,0.0,11739.405937,0.0,5655.27687727,0.0
2019-01-08 00:00:00,44174.7677912,0.0,11492.584327,0.0,5104.12701211,0.0
2019-01-08 01:00:00,44035.4485522,0.0,11365.7975425,0.0,4576.01852928,0.0
2019-01-08 02:00:00,44784.8899755,0.0,11404.0586431,0.0,4301.36525199,0.0
2019-01-08 03:00:00,45928.2685572,0.0,11551.1013044,0.0,4121.64246988,0.0
2019-01-08 04:00:00,49053.8236213,0.0,12070.2519248,0.0,4055.28328879,0.0
2019-01-08 05:00:00,56122.5935586,0.0,13541.4287553,0.0,4014.7304559,0.0
2019-01-08 06:00:00,64155.0683005,0.0,14886.5690189,0.0,4157.5870263,0.0
2019-01-08 07:00:00,67287.3936711,0.0,15000.0,0.0,4591.02783537,57.8014620505
2019-01-08 08:00:00,66253.9880147,1383.65938183,15000.0,0.0,4742.62181772,797.448147938
2019-01-08 09:00:00,65573.2479771,3039.03765799,15000.0,0.985149851144,4024.25346003,2337.0113716
2019-01-08 10:00:00,66090.1651122,3874.1826526,15000.0,5.91089910686,3367.95212284,3366.58310243
2019-01-08 11:00:00,65927.1151752,3638.62339012,15000.0,13.792097916,3078.86554148,3763.50335305
2019-01-08 12:00:00,65266.606014,3735.44773858,15000.0,16.7475474694,3004.30105901,3903.50536133
2019-01-08 13:00:00,65496.3497083,2258.78099969,15000.0,15.7623976183,2605.14339012,3847.36531551
2019-01-08 14:00:00,66299.3671754,977.658730114,15000.0,2.95544955343,3062.51563719,3592.75723288
2019-01-08 15:00:00,67842.2734496,31.6810286047,15000.0,0.0,4039.7686189,2821.95503679
2019-01-08 16:00:00,70711.0471585,0.0,15000.0,0.0,5485.81211031,1318.76891722
2019-01-08 17:00:00,70143.9712006,0.0,15000.0,0.0,6588.00726347,223.025351109
2019-01-08 18:00:00,67891.8414824,0.0,15000.0,0.0,7184.82880705,7.76909878641
2019-01-08 19:00:00,63380.6685618,0.0,14782.2887642,0.0,7200.0,0.0
2019-01-08 20:00:00,60989.8508622,0.0,14075.5837289,0.0,7200.0,0.0
2019-01-08 21:00:00,58885.9186014,0.0,13305.8604102,0.0,7034.07319546,0.0
2019-01-08 22:00:00,53664.8100192,0.0,12376.3407299,0.0,6738.22184644,0.0
2019-01-08 23:00:00,49588.0408409,0.0,11853.4390212,0.0,6379.6979375,0.0
2019-01-09 00:00:00,47676.9652116,0.0,11549.6008691,0.0,5545.59989742,0.0
2019-01-09 01:00:00,47009.193687,0.0,11468.5773619,0.0,4999.97996402,0.0
2019-01-09 02:00:00,47466.5451196,0.0,11493.3345446,0.0,4643.29936566,0.0
2019-01-09 03:00:00,49011.5474384,0.0,11651.6304708,0.0,4471.87148118,0.0
2019-01-09 04:00:00,51357.8755867,0.0,12179.0334855,0.0,4378.7842966,0.0
2019-01-09 05:00:00,58306.5427319,0.0,13761.9927472,0.0,4336.38815312,0.0
2019-01-09 06:00:00,65553.5719973,0.0,15000.0,0.0,4478.32306823,0.0
2019-01-09 07:00:00,69003.8417645,0.0,15000.0,0.0,4769.23160835,59.3204711818
2019-01-09 08:00:00,68082.7277462,328.095857281,15000.0,0.0,4907.05719616,771.261063434
2019-01-09 09:00:00,68419.7131667,1087.67714551,15000.0,0.985149851144,4175.85203358,2333.79930021
2019-01-09 10:00:00,68750.508165,1780.19389488,15000.0,10.8366483626,3432.63784471,3372.86483811
2019-01-09 11:00:00,67614.3483997,2242.57150955,15000.0,23.6435964275,3118.97448659,3786.06696786
2019-01-09 12:00:00,64784.8222914,4628.08934696,15000.0,30.5396453855,3042.04047296,3929.36016258
2019-01-09 13:00:00,65897.1862458,3128.26619358,15000.0,11.8217982137,2583.15696381,3878.56829475
2019-01-09 14:00:00,67768.4117438,1118.03495043,15000.0,0.0,3013.33057822,3621.66587541
2019-01-09 15:00:00,69747.247433,44.747862491,15000.0,0.0,3934.85310042,2850.37316595
2019-01-09 16:00:00,72452.7259051,0.0,15000.0,0.0,5384.30330342,1322.58226306
2019-01-09 17:00:00,71885.0374603,0.0,15000.0,0.0,6510.06143599,241.063584544
2019-01-09 18:00:00,69566.1509014,0.0,14977.3453557,0.0,7200.0,8.49695732852
2019-01-09 19:00:00,65768.0244665,0.0,14402.6786284,0.0,7200.0,0.0
2019-01-09 20:00:00,62888.009483,0.0,13676.467934,0.0,7200.0,0.0
2019-01-09 21:00:00,60564.4752251,0.0,12736.4452065,0.0,7200.0,0.0
2019-01-09 22:00:00,55391.4077597,0.0,11861.6914155,0.0,6860.80200039,0.0
2019-01-09 23:00:00,51168.5935862,0.0,11299.7783885,0.0,6461.72525856,0.0
2019-01-10 00:00:00,48945.2506971,0.0,11040.9532959,0.0,5676.47494901,0.0
2019-01-10 01:00:00,48053.6075679,0.0,10954.6782651,0.0,5080.1639745,0.0
2019-01-10 02:00:00,48604.1587673,0.0,10923.1691234,0.0,4721.64006556,0.0
2019-01-10 03:00:00,50110.7281926,0.0,11054.4572138,0.0,4490.30458704,0.0
2019-01-10 04:00:00,52856.7584333,0.0,11612.6191525,0.0,4403.66898951,0.0
2019-01-10 05:00:00,59462.4120039,0.0,13104.0518597,0.0,4439.61354593,0.0
2019-01-10 06:00:00,66311.153626,0.0,14667.5054623,0.0,4514.26762465,0.0
2019-01-10 07:00:00,68232.7188844,0.0,15000.0,0.0,4833.43129977,52.2634079257
2019-01-10 08:00:00,62833.8912935,4357.37559369,14922.5794665,0.0,5026.34449224,714.646327268
2019-01-10 09:00:00,60266.0748458,7382.71025257,15000.0,40.3911438969,4343.42920907,2176.36033295
2019-01-10 10:00:00,59469.1761408,9133.53876029,14993.1594616,68.9604895801,3639.5623676,3189.90335284
2019-01-10 11:00:00,58140.3910543,9623.52594607,14948.6162664,66.9901898778,3427.18042102,3546.0635251
2019-01-10 12:00:00,57160.8623793,10288.8657167,14948.7603565,60.0941409198,3363.05269085,3636.91925877
2019-01-10 13:00:00,58771.8911883,8262.79395924,15000.0,20.688146874,2968.13335541,3531.37977017
2019-01-10 14:00:00,62925.4154464,4409.38846315,15000.0,13.792097916,3508.55359356,3169.76065883
2019-01-10 15:00:00,68593.6882495,449.361674,15000.0,0.0,4501.16400309,2352.26475496
2019-01-10 16:00:00,72880.9636126,0.0,15000.0,0.0,5885.56482062,915.329585736
2019-01-10 17:00:00,72338.8452865,0.0,15000.0,0.0,6642.93804376,136.758290857
2019-01-10 18:00:00,69797.7818909,0.0,15000.0,0.0,7200.0,4.19309812301
2019-01-10 19:00:00,66002.1856289,0.0,14839.3053063,0.0,7200.0,0.0
2019-01-10 20:00:00,63802.3573855,0.0,14284.1442382,0.0,7200.0,0.0
2019-01-10 21:00:00,61393.6649024,0.0,13545.9300612,0.0,7200.0,0.0
2019-01-10 22:00:00,56034.1979036,0.0,12704.9360648,0.0,6898.5898674,0.0
2019-01-10 23:00:00,52963.4097128,0.0,12142.2728202,0.0,6499.51312557,0.0
2019-01-11 00:00:00,51160.9070075,0.0,11950.2170993,0.0,5639.60873729,0.0
2019-01-11 01:00:00,50496.9787723,0.0,11912.7062163,0.0,5049.74934983,0.0
2019-01-11 02:00:00,50939.9178699,0.0,11960.7201465,0.0,4694.91206206,0.0
2019-01-11 03:00:00,51701.8499835,0.0,12167.7802206,0.0,4532.70073051,0.0
2019-01-11 04:00:00,53914.6238269,0.0,12778.4573955,0.0,4415.65050831,0.0
2019-01-11 05:00:00,59871.7223197,0.0,14325.4062095,0.0,4412.88554243,0.0
2019-01-11 06:00:00,67505.4905008,0.0,15000.0,0.0,4513.34596936,0.0
2019-01-11 07:00:00,69979.4634005,0.0,15000.0,0.0,4845.16385215,46.060787306
2019-01-11 08:00:00,68387.3950428,1290.04130614,15000.0,0.0,5165.26788028,541.621693399
2019-01-11 09:00:00,67919.2992234,2560.71774258,15000.0,35.4653946412,4947.17429592,1513.62930735
2019-01-11 10:00:00,68240.2054221,3533.52889362,15000.0,83.7377373472,4470.30381922,2314.92244715
2019-01-11 11:00:00,67945.5395012,3644.52700348,15000.0,110.336783328,4121.28373041,2769.01123936
2019-01-11 12:00:00,67942.8328086,3615.11072311,15000.0,89.6486364541,3950.98415345,2951.29233512
2019-01-11 13:00:00,69173.3915749,2426.69045129,15000.0,24.6287462786,3397.12463267,2953.08033545
2019-01-11 14:00:00,71275.9902446,996.005735434,15000.0,1.97029970229,3777.95509856,2721.55802701
2019-01-11 15:00:00,72796.2482383,101.455631363,15000.0,0.0,4571.36444241,2031.37407596
2019-01-11 16:00:00,75592.8213382,0.0,15000.0,0.0,5599.89914885,915.282116701
2019-01-11 17:00:00,74259.9257596,0.0,15000.0,0.0,6366.72836324,185.319114025
2019-01-11 18:00:00,71536.1757384,0.0,15000.0,0.0,7020.06604999,9.39886900027
2019-01-11 19:00:00,67281.2547474,0.0,15000.0,0.0,7200.0,0.0
2019-01-11 20:00:00,64358.7857014,0.0,14730.5237457,0.0,7200.0,0.0
2019-01-11 21:00:00,61754.9341013,0.0,13826.5114659,0.0,7100.43237655,0.0
2019-01-11 22:00:00,57139.1435917,0.0,12978.0152929,0.0,6856.19372393,0.0
2019-01-11 23:00:00,53497.6269324,0.0,12380.8420359,0.0,6481.08001972,0.0
2019-01-12 00:00:00,51561.5699223,0.0,12147.5243438,0.0,5625.7839079,0.0
2019-01-12 01:00:00,50881.3077073,0.0,12111.5138961,0.0,5044.21941807,0.0
2019-01-12 02:00:00,51276.205688,0.0,12188.7863151,0.0,4719.79675497,0.0
2019-01-12 03:00:00,52532.0004832,0.0,12400.3476951,0.0,4552.05549166,0.0
2019-01-12 04:00:00,54567.9830165,0.0,12963.7611574,0.0,4446.06513298,0.0
2019-01-12 05:00:00,60706.6769311,0.0,14467.1973472,0.0,4412.88554243,0.0
2019-01-12 06:00:00,68733.8591899,0.0,15000.0,0.0,4516.11093524,0.0
2019-01-12 07:00:00,70847.9992957,0.0,15000.0,0.0,4844.44747428,56.9153733905
2019-01-12 08:00:00,68615.8677446,1386.73842156,15000.0,0.0,4909.43470911,766.118584604
2019-01-12 09:00:00,66423.6632114,3547.49908214,15000.0,132.010080053,4261.26101174,2240.09542442
2019-01-12 10:00:00,65569.1139741,5081.62426489,15000.0,227.569615614,3563.4497603,3265.09430484
2019-01-12 11:00:00,64141.0657549,5480.01638041,15000.0,267.960759511,3140.79148326,3737.5219677
2019-01-12 12:00:00,60876.1634096,7327.63106669,15000.0,228.554765465,2974.86368103,3897.91983817
2019-01-12 13:00:00,61577.4238901,5171.37445596,15000.0,58.1238412175,2509.39500297,3823.29851459
2019-01-12 14:00:00,64364.0216867,2650.65878323,15000.0,2.95544955343,2963.28885836,3502.12302138
2019-01-12 15:00:00,68224.9607694,200.30298527,15000.0,0.0,3730.48507919,2794.83439459
2019-01-12 16:00:00,71899.2543976,0.0,15000.0,0.0,5034.2045002,1434.89400071
2019-01-12 17:00:00,71168.3296537,0.0,15000.0,0.0,6101.36947331,322.567918248
2019-01-12 18:00:00,68130.9418089,0.0,15000.0,0.0,6883.24952776,13.4970290526
2019-01-12 19:00:00,63896.1854235,0.0,14422.1842876,0.0,7200.0,0.0
2019-01-12 20:00:00,61421.5287502,0.0,13767.2442708,0.0,7200.0,0.0
2019-01-12 21:00:00,60302.170727,0.0,13127.3086072,0.0,6956.65415085,0.0
2019-01-12 22:00:00,56429.0958843,0.0,12431.8568368,0.0,6683.84418415,0.0
2019-01-12 23:00:00,53032.5889211,0.0,11861.6914155,0.0,6361.26483164,0.0
2019-01-13 00:00:00,50721.8111992,0.0,11523.343251,0.0,5669.10170667,0.0
2019-01-13 01:00:00,49335.3445662,0.0,11338.0394891,0.0,5129.01170502,0.0
