sit,,Mid,North,South
Production per timestep [MWh],,Gas plant,Gas plant,Gas plant
stf,t,,,
2019,2630,12393.940191,3777.31837331,748.66424866
2019,2631,12931.1367681,3757.8868334,879.56671313
2019,2632,14249.1979921,3840.87696201,980.855137918
2019,2633,15941.8839935,3904.24552642,1165.1907572
2019,2634,17540.8251296,3952.4833969,1481.41958323
2019,2635,18828.3444169,4052.69303311,1788.61201693
2019,2636,18735.0747599,4128.94792573,1907.43214103
2019,2637,17619.2397519,3959.64880722,2035.32210517
2019,2638,16130.925951,3787.34881807,1919.80797512
2019,2639,15014.1301207,3668.5643553,1781.86689962
2019,2640,14375.5035403,3586.2904853,1603.37299123
2019,2641,14011.6721485,3583.78975977,1469.11853689
2019,2642,13950.8200671,3591.04186381,1375.72413388
2019,2643,14119.9247985,3610.29745041,1310.90104494
2019,2644,14264.6886974,3567.04743015,1292.16072065
2019,2645,14414.0662209,3618.21102569,1269.11933833
2019,2646,14773.8943861,3659.16133662,1268.43101389
2019,2647,14291.0404241,3697.40314846,1166.12096601
2019,2648,13371.7475223,3709.2255029,958.883284025
2019,2649,12228.8228843,3636.75826656,713.125466677
2019,2650,11335.2712035,3504.31955171,650.530449718
2019,2651,10032.7476777,3371.09041596,596.621115403
2019,2652,8904.45022975,3269.36362149,582.814530172
2019,2653,8078.88120669,3165.03011896,545.755781716
2019,2654,8217.0764309,3135.17854721,523.590829683
2019,2655,8881.64788528,3201.45923584,579.279755657
2019,2656,10493.7966105,3300.9113408,623.011019642
2019,2657,12571.8537853,3427.22770465,802.295875274
2019,2658,14420.4122032,3523.64395358,1146.4151573
2019,2659,15956.6096451,3712.11927855,1470.22445567
2019,2660,16243.9827127,3869.24627478,1583.50129816
2019,2661,15661.7243762,3789.8495436,1804.29384508
2019,2662,14425.786576,3683.06856339,1733.94082439
2019,2663,13209.7057707,3560.03286722,1622.11331551
2019,2664,12433.6815961,3510.01835658,1494.0032298
2019,2665,12161.1283264,3483.01052084,1333.94242727
2019,2666,12063.7649962,3501.76596233,1260.21000383
2019,2667,12181.6258696,3506.51734084,1201.83850195
2019,2668,12225.503423,3449.54361087,1178.18268276
2019,2669,11944.9649316,3451.9101689,1169.5805667
2019,2670,11932.2696852,3445.9026966,1166.74302011
2019,2671,11369.5596921,3492.83699953,1013.91817626
2019,2672,10471.4093278,3578.06790166,747.684470285
2019,2673,9530.68429672,3621.60507562,468.072415803
2019,2674,8938.97671309,3626.2196777,350.782854604
2019,2675,7717.31000837,3617.72713341,327.627941415
2019,2676,6557.51530246,3550.62937842,360.301934998
2019,2677,5917.60967526,3502.64833786,356.123634166
2019,2678,5958.56194404,3498.20810652,301.869478815
2019,2679,6706.39519224,3566.31188273,305.225363056
2019,2680,8552.71452505,3686.45110822,326.130930249
2019,2681,10968.4345493,3756.0605376,481.194534874
2019,2682,13187.0323229,3834.18496523,894.027273586
2019,2683,15400.1959032,3967.38069816,1299.32885753
2019,2684,16187.6144689,3961.8994602,1472.57962157
2019,2685,15714.5696047,3773.34475509,1698.30348639
2019,2686,14398.5632764,3551.28032786,1670.34660918
2019,2687,13474.5724618,3403.23737637,1568.96452696
2019,2688,12942.917435,3353.72301084,1432.55954361
2019,2689,12649.2260738,3336.46800467,1312.4371371
2019,2690,12841.3905414,3339.96902041,1238.0902768
2019,2691,13373.0455681,3372.82197597,1203.68181254
2019,2692,14935.0224149,3493.88476352,1180.64043021
2019,2693,17590.1597012,3884.97526958,1180.94764864
2019,2694,18903.1427968,4329.14903196,1221.13253793
2019,2695,18122.3728952,4360.05572435,1199.33784662
2019,2696,16464.402517,4318.01954193,1108.28492179
2019,2697,15212.3651991,4232.90771001,1057.59867657
2019,2698,14471.661618,4138.62672218,938.70529512
2019,2699,13563.6038914,4064.91275834,828.025467686
2019,2700,13358.075964,4003.48575243,784.968714872
2019,2701,13066.4675044,3939.34815167,625.736446711
2019,2702,13182.9990563,3965.90177657,685.276893741
2019,2703,13584.9288854,3940.23095426,779.298016041
2019,2704,14895.9512047,3981.84269337,865.801489465
2019,2705,16462.5988249,4011.83258107,1043.07154826
2019,2706,18140.2201655,4026.91417558,1422.211784
2019,2707,19540.4002306,4082.12067474,1766.06455315
2019,2708,19366.3350357,4159.20670466,1878.20419539
2019,2709,17866.8116408,3894.37987083,2026.7199891
2019,2710,16103.0621032,3626.30209381,1944.3854496
2019,2711,14833.1752471,3460.7540636,1787.08961294
2019,2712,14215.366484,3359.97482467,1581.86770106
2019,2713,13907.2627878,3345.72068913,1453.14317848
2019,2714,13934.4860874,3339.71894786,1382.17572093
2019,2715,14359.1695606,3366.89854543,1336.70739314
2019,2716,15718.09262,3460.6402543,1327.18362178
2019,2717,18106.376677,3828.06470998,1327.79805865
2019,2718,19821.6214286,4189.43627228,1345.73266935
2019,2719,19746.4814005,4170.43182764,1272.79814967
2019,2720,18987.1450703,4078.14359348,1155.79604266
2019,2721,18437.7371481,4009.84718406,1006.37705709
2019,2722,17953.8745515,3904.02004663,812.884808291
2019,2723,16969.7604412,3830.35201705,731.20309969
2019,2724,16294.76947,3775.68740576,692.136640733
2019,2725,14576.0012338,3772.95016546,541.753263053
2019,2726,14856.3330037,3817.3732641,586.04452848
2019,2727,15223.9249037,3787.80516772,689.056714077
2019,2728,16188.5817573,3826.13046508,763.424827765
2019,2729,17339.6859642,3817.26514276,965.149843287
2019,2730,18292.2967825,3856.12817954,1400.15389642
2019,2731,19122.6805028,3960.67416031,1769.40680124
2019,2732,19382.6690154,4013.83624053,1900.02855954
2019,2733,17990.1171742,3781.8472219,2007.05800952
2019,2734,16187.6144689,3504.51676041,1919.19353826
2019,2735,14920.9303539,3333.21706148,1767.12041493
2019,2736,14311.7689919,3258.19529552,1573.88002185
2019,2737,13879.0786659,3224.68557339,1453.45039691
2019,2738,14029.6074988,3224.68557339,1351.1466594
2019,2739,14450.4476826,3261.44623871,1314.58766612
2019,2740,15688.6274016,3353.20511645,1286.93800733
2019,2741,17992.7442606,3729.60712116,1269.73377519
2019,2742,19228.7045534,4099.12299943,1254.02465367
2019,2743,18410.0985085,4111.28468602,1112.30503891
2019,2744,16724.2265859,4015.75594436,774.5853503
2019,2745,15465.9922779,3933.42048657,473.901058446
2019,2746,14688.4557394,3867.53447368,374.43259255
2019,2747,13660.7230354,3766.65866156,323.571351435
2019,2748,13155.3541164,3729.70065837,294.27295993
2019,2749,12841.4724946,3675.68186478,232.587862219
2019,2750,12914.1485812,3677.46055763,173.272909979
2019,2751,13311.9233127,3639.45786948,214.293112597
2019,2752,14580.4327513,3675.23702022,264.064846475
2019,2753,16207.2105993,3689.46711922,472.925290582
2019,2754,17802.5204373,3736.70418632,929.639442732
2019,2755,19170.976244,3827.22104123,1361.44583658
2019,2756,19450.5671272,3939.31461968,1545.73714224
2019,2757,18147.3717634,3695.32211849,1753.60280397
2019,2758,16368.8896166,3411.23969807,1695.23130209
2019,2759,15166.9008723,3241.1903619,1582.17491949
2019,2760,14495.6063325,3186.1744002,1415.6625299
2019,2761,14156.4360473,3197.67773765,1324.41865591
2019,2762,14108.7152046,3212.18194573,1229.18094231
2019,2763,14435.3947993,3239.61161585,1216.27776821
2019,2764,15573.9692693,3297.93647327,1208.290089
2019,2765,17807.56093,3659.31376658,1216.27776821
2019,2766,19024.4347207,3992.24544603,1259.11415484
2019,2767,18140.8187377,3983.09249991,1188.32997675
2019,2768,16442.842585,3876.74746808,1111.58109627
2019,2769,15187.0431738,3830.51330012,1027.76935761
2019,2770,14417.575985,3771.57607088,918.624820586
2019,2771,13455.3518082,3677.04030583,845.221957475
2019,2772,12939.60534,3617.60344465,803.504516617
2019,2773,12580.6215741,3555.12029175,672.410462882
2019,2774,12684.7330047,3581.90884884,757.670910991
2019,2775,13091.9245737,3516.92599675,823.964332025
2019,2776,14351.9106752,3543.70253557,893.885898252
2019,2777,16006.2348248,3554.17162375,1081.13094197
2019,2778,17713.915123,3604.45288682,1391.52196695
2019,2779,19093.0603502,3710.53531465,1747.3402393
2019,2780,19403.1665586,3842.97351633,1856.72658378
2019,2781,17978.9075802,3625.80194871,2017.8106546
2019,2782,16250.0679209,3391.23389382,1939.77717314
2019,2783,14961.2848921,3214.68267126,1783.40299177
2019,2784,14283.2645959,3158.16627424,1581.56048263
2019,2785,13946.6565036,3110.65248914,1458.05867338
2019,2786,13960.1080164,3130.15814828,1374.49526015
2019,2787,14366.5358652,3154.00849193,1328.71971394
2019,2788,15552.5109038,3237.7018776,1290.31741007
2019,2789,17829.3395697,3621.35337743,1294.00403124
2019,2790,18852.894603,3968.23848093,1336.99337365
2019,2791,18123.4550848,4001.48666847,1266.39244364
2019,2792,16505.2831881,3895.21682528,1148.87816877
2019,2793,15221.9215204,3755.04570631,997.280418484
2019,2794,14292.6514399,3641.97377844,881.937972881
2019,2795,13451.3325542,3539.61998495,786.48357426
2019,2796,13049.415803,3430.38840496,735.85875663
2019,2797,12719.7586236,3310.33583015,563.133661175
2019,2798,12711.4467137,3282.20970339,635.787974647
2019,2799,13144.7177136,3243.79822548,722.49503861
2019,2800,14365.9076206,3304.6582376,783.516652719
2019,2801,15856.3043667,3351.81750714,999.704833017
2019,2802,17305.7188618,3375.85890141,1393.58432138
2019,2803,18451.4224458,3426.2054306,1735.9309158
2019,2804,18730.9111964,3568.37871257,1852.320039
2019,2805,17510.6668277,3436.7470985,1998.45589345
2019,2806,15977.8349252,3234.43840296,1923.80181473
2019,2807,14852.0714197,3113.90343233,1777.56584158
2019,2808,14103.2705447,3050.13493126,1584.63266694
2019,2809,13689.4763913,3035.13057807,1442.3905334
2019,2810,13385.8565326,3020.37629743,1336.70739314
2019,2811,13449.591081,3014.29624543,1300.14839986
2019,2812,13736.5566858,2953.61945717,1276.49258067
2019,2813,14228.8179968,3012.9722766,1266.96880931
2019,2814,14745.2709073,3098.42036164,1255.40120884
2019,2815,14317.5094376,3190.36460204,1119.58651922
2019,2816,13337.3544114,3226.21688872,915.954099325
2019,2817,12077.7519148,3193.83747587,674.501260619
2019,2818,11051.3550593,3096.06069015,547.273817141
2019,2819,9833.9052397,3004.22769318,448.640716587
2019,2820,8853.52562002,2944.40920086,401.393104524
2019,2821,8383.33736687,2885.31376758,320.323047083
2019,2822,8743.81994845,2887.41562587,279.042730518
2019,2823,9558.44368785,2940.27280311,286.755774477
2019,2824,11015.9364039,3051.79626566,304.06704483
2019,2825,12894.3009501,3155.42651113,476.496334602
2019,2826,14623.4453838,3229.70742572,918.87362492
2019,2827,15859.83805,3347.52080959,1388.39059819
2019,2828,16398.0345608,3518.48793374,1577.8170569
2019,2829,15712.9682342,3457.25304786,1804.29384508
2019,2830,14450.4476826,3335.2176419,1755.75333299
2019,2831,13343.5803498,3244.44130509,1646.69078999
2019,2832,12668.1222465,3187.17469041,1511.51468037
2019,2833,12234.4710981,3177.42186084,1356.98380959
2019,2834,12045.8296459,3190.17556105,1266.35437245
2019,2835,11948.4663157,3200.27191427,1200.30240979
2019,2836,11930.2106912,3146.25363386,1182.17652237
2019,2837,11948.1460415,3165.14012076,1173.5744063
2019,2838,12067.5128155,3165.4674777,1165.35442197
2019,2839,11331.9217597,3161.07322367,946.011969164
2019,2840,10366.0172916,3200.643709,560.857546659
2019,2841,9261.84764946,3175.54146307,220.614001907
2019,2842,8718.88656202,3125.66218934,131.654160995
2019,2843,7642.00256583,3063.29755041,107.57376562
2019,2844,6581.51057249,3000.94595609,111.967981117
2019,2845,5993.47256022,2963.85951641,88.4460249479
2019,2846,6275.09701469,2965.45652492,1.18562931067
2019,2847,7079.28389129,3037.07175257,23.2660148291
2019,2848,8764.55347897,3164.46359527,74.1056848575
2019,2849,11084.6179805,3296.37971106,247.80263788
2019,2850,13068.7559627,3401.12876072,715.976571171
2019,2851,14713.9066551,3499.72415231,1269.16067411
2019,2852,15746.597016,3626.6581489,1457.25557353
2019,2853,15284.1211975,3519.77118616,1681.71369112
2019,2854,14054.5888796,3357.22402658,1644.23304254
2019,2855,12977.1867651,3231.18745977,1594.77087516
2019,2856,12503.5013526,3210.93158296,1425.80073813
2019,2857,12298.8461947,3198.42795531,1302.91336574
2019,2858,12354.2536162,3218.35544883,1219.34995251
2019,2859,12770.6099625,3246.37871515,1180.94764864
2019,2860,13611.3295078,3266.91233631,1179.71877492
2019,2861,15188.0201704,3491.26240192,1184.32705138
2019,2862,16068.7962029,3723.79856932,1198.36784746
2019,2863,15629.4097007,3780.3384897,1067.48973978
2019,2864,14253.6013677,3731.60047411,896.003077989
2019,2865,12895.4594467,3682.93084673,731.36077222
2019,2866,12182.9841644,3572.03387002,614.445267243
2019,2867,11293.9548883,3476.84394733,555.232469666
2019,2868,10672.3410194,3395.92120478,526.286438194
2019,2869,10146.2990345,3313.52621189,396.910089814
2019,2870,10286.132901,3327.77093808,431.520613775
2019,2871,10862.5434117,3370.51401281,485.642639859
2019,2872,12125.0509027,3463.55246464,542.080573739
2019,2873,13840.4550024,3481.9382502,703.52010754
2019,2874,15319.6761011,3483.19276141,1146.11738402
2019,2875,16258.2195814,3531.04378291,1588.99233121
2019,2876,16818.2341965,3653.85549575,1757.84308998
2019,2877,15895.5244783,3600.29454828,1907.51923788
2019,2878,14477.3507081,3451.75145169,1848.53329914
2019,2879,13198.4961768,3309.46016892,1702.297326
2019,2880,12514.7109466,3240.94028935,1505.37031175
2019,2881,12126.2184481,3202.67918871,1371.73029428
2019,2882,11975.6896152,3193.92664935,1270.96264892
2019,2883,11978.2518081,3178.87426615,1205.83234155
2019,2884,11742.2097872,3107.22456628,1171.11665885
2019,2885,11332.9504434,3140.84758453,1164.97229023
2019,2886,11057.8736794,3167.35685774,1158.92001165
2019,2887,10241.2010241,3220.99457642,956.532454849
2019,2888,9199.48858479,3223.11995807,634.573272246
2019,2889,8038.3583635,3227.28141871,315.85378242
2019,2890,7347.34095786,3188.36252515,219.811537444
2019,2891,6282.43555075,3136.31403127,195.248235631
2019,2892,5302.66095777,3062.23148091,197.985981221
2019,2893,4734.49649483,3015.57650492,174.160961522
2019,2894,4923.72676983,3027.49958099,108.836857405
2019,2895,5795.94800987,3077.24468721,121.681831521
2019,2896,7633.07752192,3170.31341976,188.08503993
2019,2897,9976.50997299,3276.90903731,380.297478466
2019,2898,12074.6776957,3382.23915173,856.57810983
2019,2899,13775.0047568,3484.13612544,1398.19250884
2019,2900,14999.0772374,3601.66603394,1633.56861375
2019,2901,14443.081378,3480.25972275,1776.64418629
2019,2902,13189.8487758,3343.2199636,1722.57374244
2019,2903,12150.5592807,3231.93767743,1603.06577279
2019,2904,11675.5927718,3190.4256336,1445.76993614
2019,2905,11529.2275024,3208.18078488,1341.93010647
2019,2906,11616.9826092,3226.43608126,1239.31915053
2019,2907,12251.7659002,3247.47245645,1215.66333134
2019,2908,13769.8651935,3329.86744935,1202.14572038
2019,2909,16739.1584486,3723.10993945,1219.34995251
2019,2910,18024.1338751,4054.25300353,1254.35936322
2019,2911,17291.6110597,4048.90127146,1172.33552042
2019,2912,15737.5115331,3916.19943945,1009.37255735
2019,2913,14541.7510312,3801.61403164,897.506806226
2019,2914,13783.929261,3692.12874383,793.06543688
2019,2915,12987.8431892,3605.61775444,740.896352713
2019,2916,12527.7090718,3517.85952438,732.074995057
2019,2917,12138.6233859,3492.74628653,568.986113779
2019,2918,12397.0743828,3519.28737999,647.100017174
2019,2919,12855.035469,3478.94841454,717.236888911
2019,2920,14210.1662852,3552.93593123,775.348094573
2019,2921,15869.8845633,3605.07158896,938.80237835
2019,2922,17433.7858426,3669.54172144,1344.74534861
2019,2923,18352.1031776,3785.67037674,1763.57804941
2019,2924,19017.8768012,3951.64126767,1912.75632678
2019,2925,17551.9821882,3781.34707679,2052.21911887
2019,2926,15824.4236253,3541.52749828,2012.28072284
2019,2927,14652.8609217,3387.98295062,1861.43647324
2019,2928,14057.1510725,3346.9710519,1632.8659606
2019,2929,13774.3490311,3322.21386913,1477.72065296
2019,2930,13866.9082496,3353.72301084,1360.97764919
2019,2931,14324.2596823,3368.91426621,1340.70123275
2019,2932,15382.7656242,3428.92907006,1347.46003823
2019,2933,17711.9071263,3778.67146734,1319.19594258
2019,2934,18871.3787425,4039.94822907,1361.25429418
2019,2935,18149.1132604,4002.0693158,1272.0841044
2019,2936,16540.3172572,3824.286036,1181.62143676
2019,2937,15404.8609947,3686.92105872,1108.87665826
2019,2938,14738.200646,3557.54116703,1010.87320327
2019,2939,13836.1810029,3469.09798543,913.939282759
2019,2940,13608.5874606,3389.73363073,867.28809253
2019,2941,13579.5302882,3361.87481264,686.473142578
2019,2942,13726.1206395,3371.18857172,679.944304479
2019,2943,14152.8252011,3378.52262176,742.670544931
2019,2944,15153.2267042,3464.9558136,792.763404227
2019,2945,16595.2566661,3543.61691124,946.04078397
2019,2946,17940.9075178,3634.12486998,1304.90184895
2019,2947,18728.7041799,3723.64977462,1722.79865431
2019,2948,19208.4398982,3864.53509951,1863.27306204
2019,2949,17926.0623517,3727.08133275,2017.50343617
2019,2950,16070.7144179,3469.50660296,1995.69092757
2019,2951,14787.0557749,3282.70240573,1825.79913525
2019,2952,14175.0119459,3203.92955148,1615.9689469
2019,2953,13760.5772443,3192.67628658,1478.94952668
2019,2954,13833.920016,3197.42766509,1374.18804172
2019,2955,14308.8865249,3208.55458925,1340.70123275
2019,2956,15360.0261622,3269.20841038,1313.35879239
2019,2957,17810.3047333,3681.20373304,1321.65369003
2019,2958,18924.7029793,4037.7732779,1353.74130533
2019,2959,18241.0301024,4057.74465299,1269.15040659
2019,2960,16729.5776748,3970.21250201,1149.11149446
2019,2961,15517.0453196,3866.8526873,1037.0728565
2019,2962,14803.4118859,3743.84102766,965.471661263
2019,2963,14040.8858564,3637.1931886,893.375948646
2019,2964,13536.5291289,3532.29376167,863.308675353
2019,2965,13053.2374476,3471.84459202,687.22648766
2019,2966,13391.1440319,3429.17875861,760.100782137
2019,2967,14198.0790976,3403.28083088,793.746524102
2019,2968,15284.0779807,3475.631649,815.351849558
2019,2969,16662.7036795,3503.41420905,951.113576979
2019,2970,17751.013113,3537.44336509,1311.64319655
2019,2971,18267.3007777,3574.8038708,1714.58679234
2019,2972,18654.3656835,3699.75503624,1850.22748084
2019,2973,17601.3044016,3607.04650722,2001.22085933
2019,2974,16088.6497682,3433.99630041,1977.25782171
2019,2975,14699.9412163,3294.45581573,1831.329067
2019,2976,14045.9414785,3232.68789509,1630.71543158
