,Mid,Mid,South,South,North,North
,gas,photovoltaics,gas,photovoltaics,gas,photovoltaics
timeindex,,,,,,
2015-04-29 20:00:00,45852.3635925,0.0,5045.14107337,0.0,10559.3135585,0.0
2015-04-29 21:00:00,42163.7666387,0.0,4932.69912763,0.0,10071.6720797,0.0
2015-04-29 22:00:00,38931.5602952,0.0,4784.31262548,0.0,9693.56237932,0.0
2015-04-29 23:00:00,37510.5040579,0.0,4277.40221438,0.0,9632.79474889,0.0
2015-04-30 00:00:00,36896.5385842,0.0,3908.74009721,0.0,9595.28386592,0.0
2015-04-30 01:00:00,37062.7608486,0.0,3658.04985754,0.0,9655.06634649,0.985149851144
2015-04-30 02:00:00,38311.8298875,0.0,3542.84294593,0.0,9739.13614545,3.940599404576
2015-04-30 03:00:00,40833.9885235,0.0,3539.15632476,0.0,9800.73700893,25.613896129740002
2015-04-30 04:00:00,45564.0605112,32.72433958685,3552.98115415,0.0,10473.7872058,97.52983526324401
2015-04-30 05:00:00,48206.3886086,2746.0199516596,3595.10354237,21.471826992186,11171.3957079,286.678606682864
2015-04-30 06:00:00,46888.2291021,7569.259345498951,3202.46921933,469.40546761257605,11341.0154691,616.7038068160559
2015-04-30 07:00:00,42760.8041031,12712.273555371,2688.00923397,1670.4986461851959,11194.8014223,930.966609330944
2015-04-30 08:00:00,38686.3783402,17401.6256142678,2194.08231666,2987.4637400590677,11048.7925402,1209.764017204656
2015-04-30 09:00:00,36548.9524931,20918.79233809635,1843.33580173,3695.812508636298,10716.1016101,1431.422733712024
2015-04-30 10:00:00,33881.8646649,22968.071403241698,1665.697409,4012.620850594734,10430.531842,1562.447663914156
2015-04-30 11:00:00,32017.0230581,23800.9898195374,1578.85931458,4136.32515672954,10187.7636144,1614.66060602478
2015-04-30 12:00:00,30438.8971034,24099.30042060775,1190.73026944,4173.303535270986,9940.57863567,1591.0170095973278
2015-04-30 13:00:00,30858.3987029,22681.50441237295,1294.56184132,4147.812663285414,9983.31281424,1459.006929544052
2015-04-30 14:00:00,32587.6302351,20151.9078729887,1456.92791958,4031.529349677756,10111.5420384,1292.51660470074
2015-04-30 15:00:00,36375.1527081,16557.51068987085,1626.24172122,3767.285052868956,10390.6573939,1034.407343701048
2015-04-30 16:00:00,41521.3650072,11517.94967019345,2110.56032262,3180.662713953408,10445.8147506,718.174241483872
2015-04-30 17:00:00,45959.0283032,6091.60018883645,3438.35215206,1753.332112879452,10449.5782842,409.822338075844
2015-04-30 18:00:00,48774.6587441,1730.96742914865,4766.97699362,368.48629844811,10593.1313487,166.490324843312
2015-04-30 19:00:00,50454.7025894,0.0,5273.52926994,9.398869000266,10961.5664873,8.866348660296
2015-04-30 20:00:00,47686.5734349,0.0,5722.55771365,0.0,10800.8836448,0.0
2015-04-30 21:00:00,43432.0521243,0.0,5545.59989742,0.0,10355.2543551,0.0
2015-04-30 22:00:00,39595.4885304,0.0,5106.89197799,0.0,9928.38050677,0.0
2015-04-30 23:00:00,37544.1328398,0.0,4516.11093524,0.0,9722.82086804,0.0
2015-05-01 00:00:00,36378.6553443,0.0,4115.19088283,0.0,9608.03756613,0.0
2015-05-01 01:00:00,35927.0688457,0.0,3812.88794675,0.0,9581.77994804,0.0
2015-05-01 02:00:00,35934.7554244,0.0,3617.49702466,0.0,9536.62279845,6.896048958008
2015-05-01 03:00:00,35226.6293616,0.0,3513.34997656,0.0,9321.67369883,30.539645385460002
2015-05-01 04:00:00,33998.8513301,29.632576554350003,3494.9168707,0.0,9422.54275359,101.470434667816
2015-05-01 05:00:00,33173.6210381,2764.97767560375,3476.76003496,16.313525150292,9502.07057323,280.767707576
2015-05-01 06:00:00,30723.6030723,7860.139536647601,2869.59736455,366.33436884535803,9662.98372927,581.2384121748761
2015-05-01 07:00:00,27598.4657544,13076.98708346455,1903.71981674,1471.381865883276,9669.3598742,865.9467191554479
2015-05-01 08:00:00,24115.0750905,17775.81800433345,947.56134726,2779.612657251852,9681.84425612,1125.041130006284
2015-05-01 09:00:00,22042.0228736,21315.0851083573,659.434612331,3419.811714071268,9565.08757546,1322.071100235056
2015-05-01 10:00:00,18847.3066523,23435.60195629685,585.744706894,3757.0950332794378,9408.94209382,1429.4524340097362
2015-05-01 11:00:00,15907.9828733,24370.6503391025,593.957943664,3927.6829233330777,9186.69444272,1515.160471059252
2015-05-01 12:00:00,14203.4894845,24538.788810191152,522.482884565,3961.370115423252,9046.72951475,1520.086220314972
2015-05-01 13:00:00,14771.1803095,23292.75741487325,326.510572216,3959.186539796928,9082.49874297,1439.303932521176
2015-05-01 14:00:00,17387.8440296,20826.9428017521,365.045494562,3869.9605763415484,9231.73406164,1272.813607677864
2015-05-01 15:00:00,22899.2325658,16994.1108892963,564.255119791,3621.903220588752,9510.94025928,1020.6152457850359
2015-05-01 16:00:00,29929.529919,11990.187845973,1140.8924354,3063.6990108389937,9830.72711192,724.085140590736
2015-05-01 17:00:00,36224.0330872,6462.4209031671,2569.73432949,1733.47423308933,10146.7174552,424.599585843004
2015-05-01 18:00:00,41325.0142703,2014.79890951535,4194.57752651,371.302794545832,10452.4083763,187.178471717332
2015-05-01 19:00:00,44997.2317121,0.0,4900.70584125,9.873559353816,10804.9981018,23.643596427452
2015-05-01 20:00:00,43329.2441341,0.0,5329.93255888,0.0,10440.7791683,0.0
2015-05-01 21:00:00,39569.5463273,0.0,5167.72122732,0.0,10029.6598908,0.0
2015-05-01 22:00:00,36451.677842,0.0,4809.19731838,0.0,9695.8130323,0.0
2015-05-01 23:00:00,35026.7783154,0.0,4337.30980842,0.0,9571.27690081,0.0
2015-05-02 00:00:00,34587.6825071,0.0,4025.79031941,0.0,9624.54235464,0.0
2015-05-02 01:00:00,34850.9478276,0.0,3717.95745158,0.0,9679.30824379,0.0
2015-05-02 02:00:00,36755.2977006,0.0,3646.98999403,0.0,9742.41736936,5.910899106864
2015-05-02 03:00:00,41309.5955806,0.0,3606.43716114,0.0,9989.60234804,29.554495534316
2015-05-02 04:00:00,50217.4753459,30.65044092715,3658.04985754,0.0,11169.3298183,103.440734370104
2015-05-02 05:00:00,54072.4016253,2868.8125649382,3763.07808967,24.003508877783997,12162.7590106,291.60435593858
2015-05-02 06:00:00,51874.8331792,7797.99891668565,3517.00656125,476.52582291580796,12146.7038144,613.748357262624
2015-05-02 07:00:00,47212.5345992,12879.21603582155,3028.11767206,1726.701984045366,11748.5983183,939.83295799124
2015-05-02 08:00:00,43625.2530936,17458.06619374185,2692.52041868,2971.973011521588,11404.8420949,1255.080910357272
2015-05-02 09:00:00,41351.7877831,20872.9884413185,2379.19631064,3617.093025006126,11076.3862315,1540.774367188992
2015-05-02 10:00:00,38963.5295675,22751.0499956473,2222.68905814,3925.6734008363883,10816.8532633,1738.789487268908
2015-05-02 11:00:00,37583.1272153,23441.58190948725,2196.22498517,4058.127832488276,10553.5785731,1823.51237446728
2015-05-02 12:00:00,36415.8701578,23709.5092590283,1706.95834134,4115.138143949478,10478.2388596,1802.824227593256
2015-05-02 13:00:00,37191.2231483,22020.414225517452,1941.30005152,4115.818533456234,10557.86214,1695.4428938185758
2015-05-02 14:00:00,38565.106407,19390.73617167355,2151.71066673,4004.9466898790283,10436.8452436,1501.3683731432359
2015-05-02 15:00:00,42630.4988556,15257.125337043251,2326.04428372,3736.6042330179184,10658.8077937,1234.392763483252
2015-05-02 16:00:00,47609.65369,10583.51200601145,2816.40713505,3147.624265346412,10815.2147669,883.6794164760399
2015-05-02 17:00:00,52301.3575277,5739.0374166937,4034.23604583,1750.0725724517517,11008.6251643,516.21852199938
2015-05-02 18:00:00,55056.3095327,1779.2142004213,5290.73414822,372.837626688972,11357.0111302,225.599315911944
2015-05-02 19:00:00,57053.6304037,0.0,5738.26898034,10.095081518802,11854.923803,31.524795236604003
2015-05-02 20:00:00,52655.9465647,0.0,6156.65735661,0.0,11344.0412304,0.0
2015-05-02 21:00:00,47473.270876,0.0,6036.84216853,0.0,10624.5824948,0.0
2015-05-02 22:00:00,43958.5827652,0.0,5584.30941972,0.0,10163.9488519,0.0
2015-05-02 23:00:00,42171.4532174,0.0,4898.5978818,0.0,10040.9131557,0.0
2015-05-03 00:00:00,41323.0470933,0.0,4433.16195888,0.0,9966.6416074,0.0
2015-05-03 01:00:00,41600.7247489,0.0,4082.93294757,0.0,10061.1690325,0.0
2015-05-03 02:00:00,42972.7790469,0.0,4022.10369824,0.0,10106.7427986,3.940599404576
2015-05-03 03:00:00,46148.2968725,0.0,4042.38011469,0.0,10286.7872102,19.702997022875998
2015-05-03 04:00:00,53135.7213789,28.50020243955,3957.58782774,0.0,11336.014402,112.30708303040001
2015-05-03 05:00:00,56614.1362276,2452.41697331365,4083.76288253,19.446481483716003,12119.8446872,314.26280251489203
2015-05-03 06:00:00,54447.3397812,7152.9019237884,3816.2523132,359.7678189546,12006.2079474,649.2137519038
2015-05-03 07:00:00,49620.9517717,11952.3869078266,3544.86431029,1347.2819844538499,11472.858108,1010.763747273596
2015-05-03 08:00:00,46214.582984,16149.5124793222,3326.62997478,2483.4849916963562,11060.7631762,1370.343442941104
2015-05-03 09:00:00,44214.601938,19305.36279740155,3032.61960981,3063.2084974736576,10672.6235011,1645.2002514102398
2015-05-03 10:00:00,41508.5430086,21079.4240594353,2741.81784828,3419.447784800214,10407.2939563,1807.749976848976
2015-05-03 11:00:00,40825.7623817,21286.59762922245,2601.86427759,3637.7420553855,10169.2008922,1887.547114791628
2015-05-03 12:00:00,40738.5908646,20694.4677536269,2059.41942773,3774.658576360746,10085.6244379,1835.334172681004
2015-05-03 13:00:00,41178.3619186,19204.517884662302,2039.83291344,3835.7195788389,10113.5657152,1749.6261356314878
2015-05-03 14:00:00,42458.4756032,16817.5368672177,2228.01163479,3761.82611380314,10135.5678653,1537.81891763556
2015-05-03 15:00:00,45459.6801126,13843.2353833392,2378.29021268,3520.303661917536,10394.8674408,1243.259112143548
2015-05-03 16:00:00,49785.7699983,9578.6381272289,2838.12235191,2967.3843381039537,10630.8507337,879.7388170714639
2015-05-03 17:00:00,53822.7225535,5056.4702915712505,3914.70554686,1649.3274564169199,10902.37461,518.1888217016681
2015-05-03 18:00:00,56186.1125398,1506.4647184139,5168.39596292,355.08420746625,11170.9493239,241.361713530244
2015-05-03 19:00:00,57625.3196945,0.0,5589.81918613,10.158373565946,11593.6052985,48.272342706048
2015-05-03 20:00:00,53778.187055,0.0,6052.51030851,0.0,11181.2439982,0.0
2015-05-03 21:00:00,48212.1432536,0.0,5987.07278272,0.0,10408.5198089,0.0
2015-05-03 22:00:00,44361.1673247,0.0,5477.39740574,0.0,9848.10721719,0.0
2015-05-03 23:00:00,42525.0358376,0.0,4847.90684069,0.0,9611.78865443,0.0
2015-05-04 00:00:00,41281.7317328,0.0,4436.84858005,0.0,9578.02885975,0.0
2015-05-04 01:00:00,41501.7600481,0.0,4122.56412517,0.0,9592.28299528,0.0
2015-05-04 02:00:00,42926.6595747,0.0,4022.10369824,0.0,9625.66376775,7.881198809152
2015-05-04 03:00:00,46080.0784865,0.0,3940.07637717,0.0,9807.62523113,34.480244790036004
2015-05-04 04:00:00,53430.9142,75.36013350420001,3964.96107008,0.0,11043.6111991,124.12888124412801
2015-05-04 05:00:00,56774.1089379,2361.6234712562,4061.22391598,18.022410423066,12113.3198337,329.040050282048
2015-05-04 06:00:00,54723.0903073,6927.11415928295,3807.45121976,356.58739358582403,12173.233959,631.481054583212
2015-05-04 07:00:00,50188.7330243,11602.71232584175,3447.33448339,1464.1665725093399,11910.637506,955.59535560954
2015-05-04 08:00:00,46551.1359589,15996.47657086555,3111.21856951,2721.9377792956802,11600.5580619,1249.170011250412
2015-05-04 09:00:00,44410.2356578,19340.326438608598,2896.41498379,3203.099744664474,11231.523083,1481.66537612036
2015-05-04 10:00:00,42122.6575692,20833.304454082398,2680.12784594,3482.059442433294,10911.5795658,1621.556654982788
2015-05-04 11:00:00,40609.5873866,20843.6485007714,2589.92602606,3644.1503751584037,10596.881285,1679.6804962002761
2015-05-04 12:00:00,39159.7123429,21013.7081908638,2061.67946298,3738.2972952789123,10415.533776,1644.215101559096
2015-05-04 13:00:00,40173.4320958,18951.731267667248,2280.30234641,3719.6736104080137,10287.5362758,1532.8931683798398
2015-05-04 14:00:00,42594.2372927,15637.361296822599,2381.2395723,3663.897493866036,10209.8424926,1342.759247109076
2015-05-04 15:00:00,45852.2339422,12424.523297168851,2446.05554868,3470.0497764885117,10426.894947,1049.184591468208
2015-05-04 16:00:00,49988.1110384,8324.19662753045,2853.34073094,2936.497819099716,10510.2426271,712.2633423770079
2015-05-04 17:00:00,53253.039339,4575.974691067,3934.92958964,1674.264522990012,10612.3300953,406.866888522412
2015-05-04 18:00:00,54801.902333,1179.45034202945,5143.76037702,357.60006634006197,10724.4116124,182.252722461612
2015-05-04 19:00:00,55963.0970506,0.0,5550.68244251,10.585594884137999,11099.2651087,35.465394641180005
2015-05-04 20:00:00,52803.9132047,0.0,6003.66257799,0.0,10821.1395217,0.0
2015-05-04 21:00:00,48265.9493045,0.0,5931.77346514,0.0,10301.9889012,0.0
2015-05-04 22:00:00,44099.8236489,0.0,5493.98720101,0.0,9883.36744719,0.0
2015-05-04 23:00:00,42137.8244356,0.0,4892.14629475,0.0,9698.06368528,0.0
2015-05-05 00:00:00,40528.4470202,0.0,4464.49823884,0.0,9596.78430124,0.0
2015-05-05 01:00:00,40153.7263085,0.0,4196.2965486,0.0,9583.28038336,0.0
2015-05-05 02:00:00,40462.1502789,0.0,4007.35721356,0.0,9431.72858936,15.7623976183
2015-05-05 03:00:00,40511.1522181,0.0,3916.11333956,0.0,9287.11043864,43.346593450331994
2015-05-05 04:00:00,41676.3299348,82.9304997772,3858.9707114,0.0,9434.86418374,122.15858154184001
2015-05-05 05:00:00,44200.9765541,1834.90410492035,3855.65907845,20.823083509008,9639.44342034,302.441004301164
2015-05-05 06:00:00,45098.3502089,4637.65727206115,3269.80552201,363.359642629782,9931.83417791,598.9711094954639
2015-05-05 07:00:00,44286.2583083,7998.8108341425,2388.86112193,1508.8191117664921,10045.0670049,888.6051657317599
2015-05-05 08:00:00,42583.8502885,11059.8216392824,1684.70410896,2766.890955776748,9811.79011526,1184.150121074916
2015-05-05 09:00:00,40521.986215,13688.570891886051,1525.3862026,3340.032088651506,9576.1576165,1407.779137284572
2015-05-05 10:00:00,37495.5502216,15246.87035348685,1319.67261666,3613.0265109773936,9247.5748561,1571.3140125744521
2015-05-05 11:00:00,34592.7393026,15815.843814600299,1291.33680482,3764.8641320658544,9010.61103186,1643.229951707952
2015-05-05 12:00:00,31687.5567836,16938.70089749975,1242.03468986,3751.4936871075656,8776.61048394,1696.4280436697202
2015-05-05 13:00:00,32872.8863393,14953.967156897199,1136.9004607,3706.398103520436,8680.9929528,1625.4972543873641
2015-05-05 14:00:00,35398.6355241,12118.8331793954,1207.58746184,3592.3933036098056,8910.74432001,1442.259382074604
2015-05-05 15:00:00,39117.2301732,9429.27925381915,1332.9945144,3316.756438315836,9230.89454133,1169.372873307756
2015-05-05 16:00:00,42848.1634034,6397.82468540565,1843.05981141,2738.488649622744,9465.6420987,839.3476731745641
2015-05-05 17:00:00,45373.124171,3306.9395609229,2929.62506214,1573.582699002324,9681.68746243,496.51552497650397
2015-05-05 18:00:00,46274.7218618,1021.75770406705,4271.65743067,343.992276204996,9831.80297477,257.12411114854797
2015-05-05 19:00:00,47769.204156,0.0,4733.54204758,11.139400296612,10348.3724201,72.90108898464399
2015-05-05 20:00:00,46282.8119998,0.0,5321.63766124,0.0,10274.9810655,0.0
2015-05-05 21:00:00,42380.912487,0.0,5240.53199546,0.0,9773.83566889,0.0
2015-05-05 22:00:00,38942.1293409,0.0,4967.72202876,0.0,9474.49882273,0.0
2015-05-05 23:00:00,36639.0381978,0.0,4576.94018457,0.0,9239.68069528,0.0
2015-05-06 00:00:00,35580.2119818,0.0,4137.31060986,0.0,9191.66676507,0.0
2015-05-06 01:00:00,35097.8791684,0.0,3823.02615497,0.0,9195.93313883,0.985149851144
2015-05-06 02:00:00,35168.019199,0.0,3611.9670929,0.0,9105.66426073,17.732697320588
2015-05-06 03:00:00,35043.1122951,0.0,3529.01811654,0.0,8827.26460764,62.064440622064005
2015-05-06 04:00:00,34454.1698243,72.9808755327,3494.9168707,0.0,8848.64035803,167.475474694456
2015-05-06 05:00:00,34539.7413617,2203.0656485769,3429.82254653,24.541491278472,8869.68096778,381.252992392672
2015-05-06 06:00:00,34331.6362202,5787.5004841456,2762.22381232,436.84170935913005,8964.74882735,709.307892823576
2015-05-06 07:00:00,33365.9320783,9342.62082577645,1777.9464761,1601.7634829913359,9035.89273721,1059.036089979644
2015-05-06 08:00:00,32110.6964197,12670.350266514599,886.051130654,2899.187157310782,8955.78868665,1379.2097916014
2015-05-06 09:00:00,31380.6361593,15740.012918823651,632.14971079,3501.474277893438,8805.09052698,1564.417963616444
2015-05-06 10:00:00,27882.0756465,18025.054819328252,682.511796024,3725.765469945222,8755.70459793,1589.04670989504
2015-05-06 11:00:00,24177.5841056,19347.667785397753,627.358650121,3834.37462283718,8670.3395283,1550.6258657004319
2015-05-06 12:00:00,21725.7319377,20098.864415859,627.224224808,3832.6657375644004,8727.22917346,1428.4672841585918
2015-05-06 13:00:00,21981.7306057,18863.7877858538,408.539455072,3814.485097023486,8891.07570909,1203.853118097792
2015-05-06 14:00:00,23601.7670895,17173.6112714468,374.785628093,3728.4237359250956,9060.39458652,912.248762159212
2015-05-06 15:00:00,28027.3207116,14299.78572447235,570.007994926,3480.667017396216,9474.17792527,646.258302350368
2015-05-06 16:00:00,34637.3972025,9965.8973511809,987.434040849,2981.213650404006,9754.73264143,416.718387033852
2015-05-06 17:00:00,40007.8423691,5350.65854193155,2273.30551082,1732.2083921465342,10026.4507765,230.525065167664
2015-05-06 18:00:00,44041.0059742,1676.8424911228,3731.09133293,381.334584017496,10228.4582043,113.292232881544
2015-05-06 19:00:00,47525.1552822,0.0,4294.83804877,12.05713498014,10612.7074488,24.628746278596
2015-05-06 20:00:00,46662.3368231,0.0,4916.10933236,0.0,10295.7522278,0.985149851144
2015-05-06 21:00:00,43110.1766412,0.0,5041.4544522,0.0,9693.56237932,0.0
2015-05-06 22:00:00,39740.5727034,0.0,4719.79675497,0.0,9205.9209006,0.0
2015-05-06 23:00:00,38111.0180189,0.0,4364.03781191,0.0,9106.14195188,0.0
2015-05-07 00:00:00,37356.7724839,0.0,3960.35279362,0.0,9014.61539741,0.0
2015-05-07 01:00:00,37862.1650335,0.0,3756.66697389,0.0,9029.6197506,0.0
2015-05-07 02:00:00,39531.1134338,0.0,3610.12378231,0.0,9026.84598539,14.777247767156
2015-05-07 03:00:00,43609.8042567,0.0,3582.47412353,0.0,9195.95507962,51.227792259480005
2015-05-07 04:00:00,52429.1119434,38.51344320735,3577.86584706,0.0,10410.5183366,130.039780350988
2015-05-07 05:00:00,57067.8835679,1406.8030730081,3720.06442702,35.680891575084004,11593.8590925,292.589505789724
2015-05-07 06:00:00,56853.9478413,5096.9940169149495,3263.12482178,562.666299073122,11761.1075909,582.22356202602
2015-05-07 07:00:00,54597.6650045,7803.90253004815,2681.27951839,1910.407150868736,11676.1779995,799.941679128812
2015-05-07 08:00:00,54254.0627381,9598.346526148049,2437.5549983,3157.81428493593,11570.4474784,982.194401590424
2015-05-07 09:00:00,55307.3351062,10493.621858584951,2171.44703857,3748.3449077623563,11488.7708829,1069.8727383422279
2015-05-07 10:00:00,54357.5019644,10839.09775003185,2032.92397442,4003.918194113004,11348.7903014,1106.323282834552
2015-05-07 11:00:00,53663.9371321,10879.30339275905,2030.78757121,4117.57488776436,11254.3161241,1093.5163347696798
2015-05-07 12:00:00,52544.0174362,11216.1528836461,1516.68034519,4158.8729485231015,10946.0205476,1194.0016195863561
2015-05-07 13:00:00,53784.6605884,9286.6001153562,1704.5722843,4136.878962142007,11114.8445408,1049.184591468208
2015-05-07 14:00:00,53684.492671,7962.8293285626,1956.27563391,4020.6589405814943,11029.5499121,868.90216870888
