Production per timestep in MWh, Photovoltaics_Mid,Gas_plant_Mid,Photovoltaics_South,Gas_plant_South,Photovoltaics_North,Gas_plant_North
2019-07-21 13:00:00,16476.27,32449.76,4055.15,1059.11,1633.38,7065.39
2019-07-21 14:00:00,14885.12,33149.27,4028.71,903.07,1557.52,7084.99
2019-07-21 15:00:00,12171.99,35537.64,3894.91,1006.45,1406.79,7244.72
2019-07-21 16:00:00,8898.08,39364.99,3615.78,1207.24,1157.55,7569.73
2019-07-21 17:00:00,5822.80,42585.36,3074.65,1675.56,862.99,7847.04
2019-07-21 18:00:00,3010.53,44936.43,1954.95,2778.67,547.74,8037.75
2019-07-21 19:00:00,1238.45,44558.19,500.50,4281.05,293.57,8139.62
2019-07-21 20:00:00,13.74,45389.92,40.79,4797.90,123.14,8204.27
2019-07-21 21:00:00,0.00,44784.89,0.00,4988.92,15.76,8409.18
2019-07-21 22:00:00,0.00,41565.17,0.00,5305.05,0.00,8265.15
2019-07-21 23:00:00,0.00,38865.26,0.00,5001.82,0.00,7845.03
2019-07-22 00:00:00,0.00,37016.64,0.00,4650.67,0.00,7610.96
2019-07-22 01:00:00,0.00,35866.54,0.00,4251.60,1.97,7479.20
2019-07-22 02:00:00,0.00,35200.69,0.00,3967.73,12.81,7365.58
2019-07-22 03:00:00,0.00,34912.44,0.00,3783.39,37.44,7163.15
2019-07-22 04:00:00,0.00,34538.68,0.00,3719.80,116.25,6908.79
2019-07-22 05:00:00,283.46,34581.90,0.00,3664.50,203.93,6857.87
2019-07-22 06:00:00,1417.76,35682.47,22.83,3641.67,361.55,6916.31
2019-07-22 07:00:00,3753.74,36295.25,361.24,3042.43,625.57,7008.64
2019-07-22 08:00:00,7176.80,35353.04,1472.70,2064.62,871.86,7226.74
2019-07-22 09:00:00,10645.72,33918.18,2769.45,1072.93,1087.61,7355.34
2019-07-22 10:00:00,13819.42,33157.11,3508.23,721.25,1250.15,7394.60
2019-07-22 11:00:00,15719.73,30514.08,3842.92,598.54,1324.04,7371.73
2019-07-22 12:00:00,16510.91,27949.23,3997.61,594.08,1333.89,7326.62
2019-07-22 13:00:00,17762.90,25379.94,4053.41,496.80,1330.94,7304.07
2019-07-22 14:00:00,17312.29,25130.11,4037.45,297.10,1220.60,7406.15
2019-07-22 15:00:00,15891.66,26409.50,3924.88,399.52,1046.23,7612.03
2019-07-22 16:00:00,13240.68,30054.93,3675.78,519.59,826.54,7980.26
2019-07-22 17:00:00,9541.07,34910.42,3190.74,965.92,612.76,8260.06
2019-07-22 18:00:00,5729.43,39001.65,2120.82,2127.09,390.12,8426.44
2019-07-22 19:00:00,2244.96,41904.82,574.36,3798.89,223.63,8561.42
2019-07-22 20:00:00,13.74,44668.34,45.35,4488.27,96.55,8638.99
2019-07-22 21:00:00,0.00,46021.47,0.00,4819.34,17.73,8678.04
2019-07-22 22:00:00,0.00,42686.45,0.00,5117.95,0.00,8287.65
2019-07-22 23:00:00,0.00,39863.56,0.00,4838.69,0.00,7846.53
2019-07-23 00:00:00,0.00,38390.62,0.00,4490.31,0.00,7656.72
2019-07-23 01:00:00,0.00,37626.76,0.00,4112.43,4.93,7519.01
2019-07-23 02:00:00,0.00,37748.79,0.00,3986.16,22.66,7428.50
2019-07-23 03:00:00,0.00,38901.78,0.00,3794.45,54.18,7339.96
2019-07-23 04:00:00,0.00,41629.55,0.00,3804.59,101.47,7327.94
2019-07-23 05:00:00,1825.60,46717.06,0.00,3815.65,203.93,7834.66
2019-07-23 06:00:00,3800.65,51346.70,23.09,3924.36,367.46,8476.85
2019-07-23 07:00:00,7388.44,51564.74,364.70,3657.40,620.64,8877.11
2019-07-23 08:00:00,10739.78,49577.76,1452.54,3216.57,816.69,9212.97
2019-07-23 09:00:00,13519.94,48488.65,2709.37,2901.66,984.16,9324.58
2019-07-23 10:00:00,15720.11,47807.54,3450.68,2545.61,1124.06,9257.46
2019-07-23 11:00:00,17573.07,45503.95,3806.19,2346.78,1264.93,9124.83
2019-07-23 12:00:00,18180.90,44139.00,3976.66,2317.33,1289.56,9012.43
2019-07-23 13:00:00,18054.75,43177.50,4036.39,1916.59,1410.74,8726.21
2019-07-23 14:00:00,15910.57,44504.98,4027.22,2032.66,1249.17,8715.22
2019-07-23 15:00:00,12227.67,47289.51,3924.90,2241.90,1052.14,8801.22
2019-07-23 16:00:00,8917.52,50483.40,3678.96,2446.36,842.30,8990.80
2019-07-23 17:00:00,5346.69,54048.47,3205.17,2850.10,615.72,9099.60
2019-07-23 18:00:00,2632.87,55739.01,2154.98,3695.68,391.10,9090.90
2019-07-23 19:00:00,826.66,55129.71,597.25,5117.01,235.45,9046.99
2019-07-23 20:00:00,2.29,54487.87,46.82,5631.50,94.57,9060.33
2019-07-23 21:00:00,0.00,51825.80,0.00,5597.21,14.78,9017.09
2019-07-23 22:00:00,0.00,47234.99,0.00,5976.94,0.00,8560.73
2019-07-23 23:00:00,0.00,43796.20,0.00,5613.80,0.00,7995.82
2019-07-24 00:00:00,0.00,41888.01,0.00,4988.92,0.00,7706.24
2019-07-24 01:00:00,0.00,41323.05,0.00,4585.23,4.93,7554.27
2019-07-24 02:00:00,0.00,41422.01,0.00,4352.06,23.64,7439.52
2019-07-24 03:00:00,0.00,42458.74,0.00,4132.70,56.15,7261.47
2019-07-24 04:00:00,0.00,45074.10,0.00,4039.62,108.37,7232.51
2019-07-24 05:00:00,786.86,50811.22,0.00,4066.34,211.81,7739.00
2019-07-24 06:00:00,2210.43,55359.16,21.49,4118.59,391.10,8363.18
2019-07-24 07:00:00,6189.26,54571.22,348.55,3803.51,648.23,8745.25
2019-07-24 08:00:00,9385.43,53120.86,1413.47,3394.81,835.41,8905.42
2019-07-24 09:00:00,11693.34,52386.78,2700.05,3070.43,990.08,8942.06
2019-07-24 10:00:00,13302.24,52507.36,3463.04,2628.18,1072.83,8918.57
2019-07-24 11:00:00,13837.37,50794.27,3810.83,2384.54,1153.61,8765.02
2019-07-24 12:00:00,13846.40,49539.05,3981.05,2337.82,1262.96,8588.15
2019-07-24 13:00:00,13831.10,48522.43,4045.12,1949.33,1275.77,8527.32
2019-07-24 14:00:00,13171.22,48392.51,4033.27,2141.82,1186.12,8580.21
2019-07-24 15:00:00,11024.10,49358.78,3918.14,2315.93,1043.27,8621.78
2019-07-24 16:00:00,8305.03,52064.39,3660.45,2518.33,849.20,8871.37
2019-07-24 17:00:00,6039.96,54012.40,3168.24,2954.31,632.47,8945.56
2019-07-24 18:00:00,3464.38,55637.73,2069.54,3870.53,390.12,8987.60
2019-07-24 19:00:00,1139.75,55569.90,544.82,5287.42,214.76,8905.63
2019-07-24 20:00:00,2.29,55597.62,42.52,5727.05,84.72,8947.15
2019-07-24 21:00:00,0.00,53679.22,0.00,5718.87,11.82,8913.52
2019-07-24 22:00:00,0.00,49065.35,0.00,6049.74,0.00,8413.69
2019-07-24 23:00:00,0.00,45953.25,0.00,5682.01,0.00,7915.55
2019-07-25 00:00:00,0.00,44143.06,0.00,5110.58,0.00,7673.98
2019-07-25 01:00:00,0.00,43396.50,0.00,4639.61,0.98,7466.68
2019-07-25 02:00:00,0.00,43359.03,0.00,4319.80,13.79,7354.10
2019-07-25 03:00:00,0.00,43799.09,0.00,4219.34,44.33,7222.28
2019-07-25 04:00:00,0.00,46106.02,0.00,4116.11,91.62,7241.01
2019-07-25 05:00:00,1290.47,50752.47,0.00,4133.62,196.04,7703.75
2019-07-25 06:00:00,3027.82,54765.65,19.43,4182.40,366.48,8405.07
2019-07-25 07:00:00,7031.61,53697.17,323.85,3919.45,587.15,8796.57
2019-07-25 08:00:00,11295.92,50080.46,1368.47,3517.23,862.99,8917.60
2019-07-25 09:00:00,15130.32,47629.63,2609.09,3183.51,1201.88,8815.77
2019-07-25 10:00:00,17838.28,46509.92,3380.49,2762.34,1476.74,8616.69
2019-07-25 11:00:00,19143.12,44218.31,3755.07,2526.01,1611.70,8425.46
2019-07-25 12:00:00,20662.99,41605.02,3937.37,2479.20,1668.84,8275.29
2019-07-25 13:00:00,21422.72,39642.34,3993.98,2067.75,1685.59,8127.26
2019-07-25 14:00:00,20267.98,39596.05,3962.00,2326.45,1539.79,8181.53
2019-07-25 15:00:00,18490.44,40181.22,3809.61,2478.84,1336.85,8211.92
2019-07-25 16:00:00,15481.51,42928.80,3516.89,2721.80,1101.40,8391.11
2019-07-25 17:00:00,11324.71,46246.81,2963.14,3223.93,792.06,8532.39
2019-07-25 18:00:00,6575.51,49741.17,1857.26,4135.35,485.68,8651.97
2019-07-25 19:00:00,2260.96,51542.21,490.94,5370.79,251.21,8646.37
2019-07-25 20:00:00,6.87,53242.86,38.26,5711.95,93.59,8677.20
2019-07-25 21:00:00,0.00,52078.49,0.00,5749.29,5.91,8860.16
2019-07-25 22:00:00,0.00,47313.77,0.00,6065.41,0.00,8428.69
2019-07-25 23:00:00,0.00,43968.19,0.00,5721.64,0.00,7934.30
2019-07-26 00:00:00,0.00,42005.23,0.00,5078.32,0.00,7658.22
2019-07-26 01:00:00,0.00,41044.41,0.00,4708.74,0.98,7505.69
2019-07-26 02:00:00,0.00,40982.92,0.00,4411.96,15.76,7407.64
2019-07-26 03:00:00,0.00,41625.71,0.00,4243.30,37.44,7282.44
2019-07-26 04:00:00,0.00,44124.81,0.00,4152.98,100.48,7262.15
2019-07-26 05:00:00,1813.87,48391.98,0.00,4170.49,189.15,7715.14
2019-07-26 06:00:00,3580.62,52494.89,16.96,4202.38,344.80,8382.48
2019-07-26 07:00:00,7523.30,51728.69,283.80,3947.52,610.79,8748.92
2019-07-26 08:00:00,12032.25,48416.92,1275.24,3661.15,858.07,8933.78
2019-07-26 09:00:00,16179.02,45419.30,2528.39,3304.77,1083.67,8939.99
2019-07-26 10:00:00,19202.29,43894.91,3337.26,2833.22,1273.80,8797.12
2019-07-26 11:00:00,20551.34,41663.83,3720.89,2638.53,1358.52,8736.41
2019-07-26 12:00:00,21639.47,39907.93,3913.68,2572.93,1433.39,8556.50
2019-07-26 13:00:00,21854.15,38824.67,3968.74,2165.79,1669.83,8136.27
2019-07-26 14:00:00,20768.35,38806.48,3943.13,2389.57,1506.29,8326.81
2019-07-26 15:00:00,18436.73,40128.27,3802.76,2597.21,1286.61,8380.70
2019-07-26 16:00:00,14825.31,43631.12,3519.78,2836.88,1026.53,8606.27
2019-07-26 17:00:00,10352.85,47638.54,2928.03,3364.11,710.29,8808.47
2019-07-26 18:00:00,5711.34,51240.44,1793.68,4297.54,439.38,8861.07
2019-07-26 19:00:00,1906.02,52764.78,446.48,5514.79,264.02,8890.14
2019-07-26 20:00:00,0.00,54325.86,33.01,5766.97,87.68,9005.71
2019-07-26 21:00:00,0.00,52213.01,0.00,5804.59,4.93,9011.19
2019-07-26 22:00:00,0.00,47984.43,0.00,6073.71,0.00,8466.21
2019-07-26 23:00:00,0.00,44684.96,0.00,5735.46,0.00,7941.80
2019-07-27 00:00:00,0.00,42797.91,0.00,5167.72,0.00,7642.47
2019-07-27 01:00:00,0.00,41619.94,0.00,4726.25,0.98,7511.69
2019-07-27 02:00:00,0.00,41438.35,0.00,4461.73,11.82,7429.59
2019-07-27 03:00:00,0.00,42557.70,0.00,4254.36,39.41,7319.48
2019-07-27 04:00:00,0.00,44935.74,0.00,4186.16,98.52,7291.88
2019-07-27 05:00:00,1047.98,49799.70,0.00,4192.61,188.16,7795.65
2019-07-27 06:00:00,2834.08,53616.16,17.36,4240.69,341.85,8479.96
2019-07-27 07:00:00,6834.22,53472.75,312.01,3975.53,555.62,8839.35
2019-07-27 08:00:00,10573.70,51605.92,1328.94,3593.62,777.28,9062.57
2019-07-27 09:00:00,13594.19,50289.93,2625.05,3239.44,999.93,9107.00
2019-07-27 10:00:00,15897.02,49185.24,3430.13,2794.73,1139.82,9048.14
2019-07-27 11:00:00,17929.53,46167.89,3804.77,2616.40,1206.81,8931.63
2019-07-27 12:00:00,18728.93,43789.85,3958.36,2565.11,1236.36,8712.27
2019-07-27 13:00:00,19932.29,41083.77,3978.63,2249.91,1215.67,8604.67
2019-07-27 14:00:00,19129.40,40145.65,3911.10,2448.32,1118.14,8552.91
2019-07-27 15:00:00,17370.27,40808.48,3801.89,2631.26,950.67,8526.83
2019-07-27 16:00:00,14032.38,43683.26,3508.04,2879.95,757.58,8695.16
2019-07-27 17:00:00,10151.17,46943.77,2947.51,3335.41,538.88,8742.07
2019-07-27 18:00:00,5594.61,49842.91,1785.42,4338.06,334.95,8702.17
2019-07-27 19:00:00,1847.23,50423.42,426.97,5571.16,187.18,8606.87
2019-07-27 20:00:00,2.29,51576.57,31.11,5846.29,63.05,8625.22
2019-07-27 21:00:00,0.00,50193.36,0.00,5759.42,6.90,8743.64
2019-07-27 22:00:00,0.00,46327.97,0.00,6006.43,0.00,8312.41
2019-07-27 23:00:00,0.00,43176.47,0.00,5698.60,0.00,7887.04
2019-07-28 00:00:00,0.00,41136.65,0.00,5094.91,0.00,7559.19
2019-07-28 01:00:00,0.00,39879.89,0.00,4625.79,0.00,7379.89
2019-07-28 02:00:00,0.00,39610.86,0.00,4409.20,18.72,7276.40
2019-07-28 03:00:00,0.00,39563.78,0.00,4223.95,53.20,7038.61
2019-07-28 04:00:00,0.00,39527.27,0.00,4135.47,93.59,6855.68
2019-07-28 05:00:00,1130.96,40326.60,0.00,4084.78,214.76,6913.06
2019-07-28 06:00:00,2334.50,42319.72,17.80,4022.74,415.73,7056.43
2019-07-28 07:00:00,5165.14,43137.32,316.57,3559.91,712.26,7300.06
2019-07-28 08:00:00,7414.35,43186.39,1309.24,2920.23,1006.82,7558.41
2019-07-28 09:00:00,8880.66,43573.51,2571.46,2105.94,1236.36,7616.20
2019-07-28 10:00:00,9808.40,43933.28,3378.55,1725.58,1414.67,7532.42
2019-07-28 11:00:00,10639.41,41526.52,3754.53,1575.40,1475.75,7397.07
2019-07-28 12:00:00,11250.23,38657.77,3895.56,1603.03,1484.62,7249.41
2019-07-28 13:00:00,12320.38,35986.88,3963.87,1442.56,1496.44,7172.32
2019-07-28 14:00:00,11547.90,35776.44,3939.49,1265.10,1436.35,7160.40
2019-07-28 15:00:00,10281.40,36931.49,3790.74,1390.81,1274.78,7348.22
2019-07-28 16:00:00,7948.02,40002.78,3491.41,1675.39,1051.15,7597.35
2019-07-28 17:00:00,5507.56,42836.21,2956.10,2158.16,746.74,7858.25
2019-07-28 18:00:00,3031.43,44580.20,1784.25,3304.21,453.17,8023.54
2019-07-28 19:00:00,970.72,44427.17,422.40,4705.70,236.44,8039.22
2019-07-28 20:00:00,0.00,45239.36,29.45,5160.39,77.83,8178.32
2019-07-28 21:00:00,0.00,44286.22,0.00,5410.12,4.93,8408.77
2019-07-28 22:00:00,0.00,41189.49,0.00,5627.63,0.00,8093.35
2019-07-28 23:00:00,0.00,38515.52,0.00,5365.88,0.00,7715.99
2019-07-29 00:00:00,0.00,36599.64,0.00,4953.90,0.00,7451.16
2019-07-29 01:00:00,0.00,35406.30,0.00,4551.13,1.97,7290.90
2019-07-29 02:00:00,0.00,34769.28,0.00,4245.14,20.69,7212.91
2019-07-29 03:00:00,0.00,34545.41,0.00,3987.08,53.20,6992.10
2019-07-29 04:00:00,0.00,34409.93,0.00,3898.60,102.46,6792.80
2019-07-29 05:00:00,783.90,33756.71,0.00,3832.24,221.66,6798.88
2019-07-29 06:00:00,1781.07,34814.73,16.23,3812.32,410.81,6867.05
2019-07-29 07:00:00,4617.49,34911.70,312.65,3297.48,652.17,7026.31
2019-07-29 08:00:00,7087.35,35329.11,1333.99,2449.40,914.22,7240.65
2019-07-29 09:00:00,9472.69,35476.50,2623.41,1513.90,1149.67,7404.31
2019-07-29 10:00:00,10033.31,37850.24,3408.29,1066.34,1325.03,7528.29
2019-07-29 11:00:00,10669.04,36432.39,3775.61,947.88,1426.50,7449.33
2019-07-29 12:00:00,10708.85,34295.11,3960.10,915.45,1442.26,7273.77
2019-07-29 13:00:00,10426.34,33112.36,4004.39,879.46,1451.13,7134.36
2019-07-29 14:00:00,9862.51,32745.16,3950.58,776.59,1350.64,7208.59
2019-07-29 15:00:00,8463.49,33807.89,3787.76,892.41,1162.48,7375.75
2019-07-29 16:00:00,6351.97,37206.91,3461.74,1091.23,924.07,7656.92
2019-07-29 17:00:00,4224.63,40454.57,2896.72,1703.26,655.12,7930.37
2019-07-29 18:00:00,1801.34,43372.68,1741.04,2887.51,392.09,8149.89
2019-07-29 19:00:00,380.05,44531.67,413.84,4311.49,191.12,8344.86
2019-07-29 20:00:00,0.00,45330.64,26.69,4824.90,61.08,8573.93
2019-07-29 21:00:00,0.00,45253.77,0.00,5096.75,2.96,8677.06
2019-07-29 22:00:00,0.00,42129.18,0.00,5523.48,0.00,8238.89
2019-07-29 23:00:00,0.00,39789.57,0.00,5295.83,0.00,7826.27
2019-07-30 00:00:00,0.00,38073.55,0.00,4901.36,0.00,7664.97
2019-07-30 01:00:00,0.00,37349.09,0.00,4451.60,0.98,7558.21
2019-07-30 02:00:00,0.00,37512.43,0.00,4176.02,17.73,7467.19
2019-07-30 03:00:00,0.00,39018.99,0.00,3998.14,52.21,7254.16
2019-07-30 04:00:00,0.00,42111.88,0.00,3954.82,96.55,7360.62
2019-07-30 05:00:00,497.33,48274.01,0.00,3918.88,229.54,7911.07
2019-07-30 06:00:00,1393.84,53620.93,13.66,4016.74,423.61,8540.74
2019-07-30 07:00:00,4788.98,54270.85,258.88,3858.15,728.03,8859.01
2019-07-30 08:00:00,8035.33,52742.45,1180.92,3631.97,1029.48,8963.42
2019-07-30 09:00:00,10943.67,51651.02,2518.44,3353.43,1303.35,8870.35
2019-07-30 10:00:00,13949.37,50173.03,3362.26,3105.91,1506.29,8762.68
2019-07-30 11:00:00,15904.98,47758.14,3750.84,2980.00,1594.96,8688.28
2019-07-30 12:00:00,17442.54,45351.04,3921.16,2897.24,1592.00,8635.72
2019-07-30 13:00:00,19162.29,42716.59,3960.25,2618.53,1449.15,8624.02
2019-07-30 14:00:00,18286.25,42426.19,3897.87,2871.69,1352.61,8617.78
2019-07-30 15:00:00,16624.87,42843.31,3712.93,3142.34,1162.48,8661.62
2019-07-30 16:00:00,13686.57,44974.51,3395.65,3423.68,939.83,8747.73
2019-07-30 17:00:00,9606.91,48453.66,2745.56,3977.91,682.71,8895.32
2019-07-30 18:00:00,5348.02,51948.69,1607.66,4970.19,434.45,8938.77
2019-07-30 19:00:00,1404.17,53722.05,382.96,5993.97,211.81,9024.12
2019-07-30 20:00:00,0.00,54579.51,26.99,6178.51,64.03,9105.12
2019-07-30 21:00:00,0.00,52615.59,0.00,6168.64,2.96,9157.20
2019-07-30 22:00:00,0.00,47934.47,0.00,6458.04,0.00,8586.24
2019-07-30 23:00:00,0.00,44435.15,0.00,6071.86,0.00,8104.60
2019-07-31 00:00:00,0.00,42607.67,0.00,5480.16,0.00,7824.77
2019-07-31 01:00:00,0.00,41493.11,0.00,4963.11,0.00,7777.51
2019-07-31 02:00:00,0.00,41113.59,0.00,4620.26,14.78,7692.96
2019-07-31 03:00:00,0.00,41852.46,0.00,4430.40,47.29,7581.68
2019-07-31 04:00:00,0.00,44577.35,0.00,4346.53,90.63,7579.59
2019-07-31 05:00:00,829.75,49429.90,0.00,4329.02,200.97,8107.69
2019-07-31 06:00:00,2656.63,53299.75,14.19,4312.98,386.18,8710.21
2019-07-31 07:00:00,6482.64,52793.37,272.35,4129.48,641.33,9080.74
2019-07-31 08:00:00,10273.42,49978.79,1250.94,3733.38,923.09,9160.59
2019-07-31 09:00:00,13597.77,48098.56,2575.19,3359.34,1204.84,9099.40
2019-07-31 10:00:00,17039.90,45905.49,3403.51,2908.90,1411.72,8946.54
2019-07-31 11:00:00,18841.69,43164.98,3781.24,2711.82,1536.83,8756.90
2019-07-31 12:00:00,19621.55,41572.26,3946.64,2712.32,1544.72,8637.99
2019-07-31 13:00:00,20036.79,39989.63,3974.88,2379.93,1540.77,8611.92
2019-07-31 14:00:00,19159.26,39778.54,3879.69,2645.63,1412.71,8674.72
2019-07-31 15:00:00,17457.25,40119.07,3663.82,2913.11,1222.57,8651.04
2019-07-31 16:00:00,14574.89,42463.37,3326.55,3184.94,979.24,8898.13
2019-07-31 17:00:00,10433.82,46010.65,2727.97,3670.16,690.59,9042.73
2019-07-31 18:00:00,5857.86,49480.70,1628.25,4592.92,406.87,9213.92
2019-07-31 19:00:00,1787.89,51463.76,384.33,5618.42,192.10,9215.62
2019-07-31 20:00:00,0.00,52770.28,25.17,5913.05,42.36,9337.61
2019-07-31 21:00:00,0.00,50676.65,0.00,5990.76,0.00,9320.70
2019-07-31 22:00:00,0.00,45778.38,0.00,6170.48,0.00,8744.54
2019-07-31 23:00:00,0.00,41392.23,0.00,5805.51,0.00,8110.60
2019-08-01 00:00:00,0.00,39563.78,0.00,5200.90,0.00,7842.02
2019-08-01 01:00:00,0.00,38634.67,0.00,4765.88,0.00,7724.24
2019-08-01 02:00:00,0.00,38654.84,0.00,4454.36,5.91,7660.56
2019-08-01 03:00:00,0.00,40061.49,0.00,4297.68,23.64,7527.30
2019-08-01 04:00:00,0.00,42601.90,0.00,4112.43,66.00,7509.69
2019-08-01 05:00:00,1212.44,47675.16,0.00,4135.47,175.36,8161.06
2019-08-01 06:00:00,3565.81,51373.05,13.46,4191.13,339.88,8932.81
2019-08-01 07:00:00,7743.31,50322.06,269.59,3947.90,624.58,9228.77
2019-08-01 08:00:00,12531.96,46349.16,1210.13,3651.60,923.09,9237.86
2019-08-01 09:00:00,16774.84,43235.24,2526.70,3209.68,1131.94,9305.84
2019-08-01 10:00:00,20108.64,41876.90,3363.94,2826.82,1221.59,9198.94
2019-08-01 11:00:00,22197.89,39258.23,3754.85,2630.38,1228.48,9182.29
2019-08-01 12:00:00,23157.33,37204.41,3959.08,2552.42,1228.48,9114.02
2019-08-01 13:00:00,23160.17,36000.55,4018.21,2083.15,1334.88,8902.59
2019-08-01 14:00:00,21963.30,36317.30,3930.01,2325.27,1165.43,8938.50
2019-08-01 15:00:00,19648.60,37713.46,3712.46,2612.86,933.92,9043.97
2019-08-01 16:00:00,16112.62,41253.28,3336.41,2952.05,685.66,9232.96
2019-08-01 17:00:00,11515.82,46068.18,2649.45,3561.58,471.89,9268.19
2019-08-01 18:00:00,6435.15,50509.90,1441.51,4605.47,288.65,9173.85
2019-08-01 19:00:00,2031.67,52546.88,335.89,5498.19,175.36,9152.85
2019-08-01 20:00:00,56.11,53983.42,24.04,5761.19,38.42,9277.78
2019-08-01 21:00:00,0.00,51562.53,0.00,5769.56,0.00,9259.19
2019-08-01 22:00:00,0.00,46575.86,0.00,6067.26,0.00,8632.75
2019-08-01 23:00:00,0.00,42762.36,0.00,5704.12,0.00,8031.83
2019-08-02 00:00:00,0.00,41086.69,0.00,5129.93,0.00,7806.02
2019-08-02 01:00:00,0.00,40086.47,0.00,4635.93,0.00,7631.21
2019-08-02 02:00:00,0.00,40161.41,0.00,4375.10,7.88,7581.32
2019-08-02 03:00:00,0.00,41162.59,0.00,4218.42,30.54,7494.14
2019-08-02 04:00:00,0.00,43715.49,0.00,4151.14,73.89,7393.03
2019-08-02 05:00:00,1459.61,48634.79,0.00,4091.23,166.49,8025.89
2019-08-02 06:00:00,2520.22,53682.12,10.25,4192.49,331.01,8842.65
2019-08-02 07:00:00,5516.15,54989.71,221.22,3940.05,611.78,9162.81
2019-08-02 08:00:00,8490.83,54107.70,1079.27,3730.85,908.31,9251.89
2019-08-02 09:00:00,11230.03,53079.73,2417.20,3281.39,1227.50,9156.27
2019-08-02 10:00:00,13347.99,52439.51,3314.61,2785.83,1492.50,9017.30
2019-08-02 11:00:00,14466.95,50428.92,3734.28,2578.14,1697.41,8804.13
2019-08-02 12:00:00,14380.03,49426.26,3919.74,2520.79,1745.69,8656.83
2019-08-02 13:00:00,14327.67,48685.94,3915.40,2158.30,1725.00,8581.49
2019-08-02 14:00:00,11813.28,50206.84,3774.39,2509.46,1551.61,8618.34
2019-08-02 15:00:00,9622.14,50877.96,3496.14,2888.16,1331.92,8666.23
2019-08-02 16:00:00,7795.53,52016.62,3126.49,3206.21,1023.57,8960.33
2019-08-02 17:00:00,5571.38,53189.63,2471.93,3787.95,711.28,9058.06
2019-08-02 18:00:00,3167.80,53840.67,1402.17,4624.53,419.67,9114.09
2019-08-02 19:00:00,987.44,53195.25,331.44,5521.07,204.91,9170.56
2019-08-02 20:00:00,0.00,53506.27,24.64,5861.98,51.23,9383.51
2019-08-02 21:00:00,0.00,50970.66,0.00,5904.12,0.00,9223.93
2019-08-02 22:00:00,0.00,46376.97,0.00,6093.98,0.00,8586.99
2019-08-02 23:00:00,0.00,42677.81,0.00,5739.15,0.00,8139.86
2019-08-03 00:00:00,0.00,40467.92,0.00,5165.88,0.00,7860.78
2019-08-03 01:00:00,0.00,39382.19,0.00,4708.74,0.00,7656.72
2019-08-03 02:00:00,0.00,39311.08,0.00,4373.25,6.90,7618.32
2019-08-03 03:00:00,0.00,40256.53,0.00,4231.32,33.49,7548.20
2019-08-03 04:00:00,0.00,42819.05,0.00,4206.43,82.75,7508.70
2019-08-03 05:00:00,996.08,48083.68,0.00,4189.85,194.07,8057.57
2019-08-03 06:00:00,1907.66,52980.28,10.57,4216.14,372.39,8871.80
2019-08-03 07:00:00,5333.01,52916.84,233.75,4002.17,676.80,9196.82
2019-08-03 08:00:00,8755.78,50578.84,1103.94,3747.65,1051.15,9224.58
2019-08-03 09:00:00,11581.82,48839.49,2334.76,3428.35,1384.14,9088.90
2019-08-03 10:00:00,13801.35,47716.26,3231.93,2987.40,1631.41,8933.91
2019-08-03 11:00:00,15715.69,44622.03,3697.84,2720.57,1763.42,8771.89
2019-08-03 12:00:00,17249.52,41122.36,3890.18,2739.28,1791.00,8530.49
2019-08-03 13:00:00,19289.06,37453.26,3919.57,2399.30,1851.10,8201.07
2019-08-03 14:00:00,18468.70,36816.05,3758.39,2636.97,1706.28,8195.09
2019-08-03 15:00:00,16795.68,37410.07,3514.28,3010.12,1529.94,8180.13
2019-08-03 16:00:00,13507.38,40561.94,3178.61,3289.57,1254.10,8404.21
2019-08-03 17:00:00,9389.84,44301.88,2519.29,3835.52,904.37,8599.39
2019-08-03 18:00:00,5199.53,47568.83,1400.72,4745.80,564.49,8698.45
2019-08-03 19:00:00,1397.90,49503.59,329.06,5748.34,271.90,8738.96
2019-08-03 20:00:00,0.00,50717.97,23.40,5877.96,68.96,8993.67
2019-08-03 21:00:00,0.00,48755.97,0.00,5972.33,0.00,9073.13
2019-08-03 22:00:00,0.00,44737.81,0.00,6140.07,0.00,8536.73
2019-08-03 23:00:00,0.00,41820.75,0.00,5785.23,0.00,8134.61
2019-08-04 00:00:00,0.00,39602.21,0.00,5238.69,0.00,7869.78
2019-08-04 01:00:00,0.00,38525.13,0.00,4818.41,0.00,7683.73
2019-08-04 02:00:00,0.00,38239.77,0.00,4510.58,8.87,7568.33
2019-08-04 03:00:00,0.00,38060.09,0.00,4314.27,35.47,7423.20
2019-08-04 04:00:00,0.00,38185.00,0.00,4155.74,111.32,7118.53
2019-08-04 05:00:00,1029.67,38837.73,0.00,4122.56,225.60,7192.55
2019-08-04 06:00:00,3329.38,40119.96,10.14,4125.32,409.82,7427.70
2019-08-04 07:00:00,7299.59,39779.74,224.92,3735.43,702.41,7643.76
2019-08-04 08:00:00,11897.99,37500.76,1110.65,3104.08,958.55,7963.79
2019-08-04 09:00:00,16214.60,34504.32,2353.45,2353.44,1156.57,8058.36
2019-08-04 10:00:00,19052.84,32402.08,3199.62,1938.61,1264.93,8013.76
2019-08-04 11:00:00,20916.18,29078.28,3626.68,1694.03,1298.43,7917.25
2019-08-04 12:00:00,21955.73,26023.90,3823.24,1654.16,1250.15,7787.72
2019-08-04 13:00:00,22857.63,23731.68,3805.53,1600.90,1154.60,7772.24
