Production per timestep in MWh, Photovoltaics_South,converter_Pump_storage_South,Gas_plant_South,Pump_storage_South
2019-05-11 00:00:00,0.00,0.00,4875.56,0.00
2019-05-11 01:00:00,0.00,0.00,4464.50,0.00
2019-05-11 02:00:00,0.00,0.00,4192.61,0.00
2019-05-11 03:00:00,0.00,0.00,4058.97,0.00
2019-05-11 04:00:00,0.00,0.00,3960.35,0.00
2019-05-11 05:00:00,0.00,0.00,3961.27,0.00
2019-05-11 06:00:00,44.91,0.00,4071.21,0.00
2019-05-11 07:00:00,590.94,0.00,3578.63,0.00
2019-05-11 08:00:00,1934.76,0.00,2932.50,0.00
2019-05-11 09:00:00,3160.12,0.00,2591.01,0.00
2019-05-11 10:00:00,3738.99,0.00,2312.59,0.00
2019-05-11 11:00:00,3998.21,0.00,2118.82,0.00
2019-05-11 12:00:00,4116.12,0.00,2046.07,0.00
2019-05-11 13:00:00,4157.23,0.00,1551.51,0.00
2019-05-11 14:00:00,4135.38,0.00,1735.57,0.00
2019-05-11 15:00:00,4025.82,0.00,1991.67,0.00
2019-05-11 16:00:00,3765.92,0.00,2155.71,0.00
2019-05-11 17:00:00,3239.10,0.00,2625.40,0.00
2019-05-11 18:00:00,1981.14,0.00,3697.18,0.00
2019-05-11 19:00:00,472.03,0.00,5094.77,0.00
2019-05-11 20:00:00,16.23,0.00,5541.35,0.00
2019-05-11 21:00:00,0.00,0.00,5844.22,0.00
2019-05-11 22:00:00,0.00,0.00,5858.04,0.00
2019-05-11 23:00:00,0.00,0.00,5465.42,0.00
2019-05-12 00:00:00,0.00,0.00,4870.03,0.00
2019-05-12 01:00:00,0.00,0.00,4488.46,0.00
2019-05-12 02:00:00,0.00,0.00,4137.31,0.00
2019-05-12 03:00:00,0.00,0.00,3983.39,0.00
2019-05-12 04:00:00,0.00,0.00,3915.19,0.00
2019-05-12 05:00:00,0.00,0.00,3904.13,0.00
2019-05-12 06:00:00,46.79,0.00,3846.28,0.00
2019-05-12 07:00:00,596.73,0.00,3025.37,0.00
2019-05-12 08:00:00,1944.81,0.00,2052.41,0.00
2019-05-12 09:00:00,3160.14,0.00,1294.22,0.00
2019-05-12 10:00:00,3735.83,0.00,1147.10,0.00
2019-05-12 11:00:00,3994.44,0.00,1027.66,0.00
2019-05-12 12:00:00,4113.37,0.00,1047.90,0.00
2019-05-12 13:00:00,4153.35,0.00,854.00,0.00
2019-05-12 14:00:00,4133.30,0.00,638.11,0.00
2019-05-12 15:00:00,4019.85,0.00,821.60,0.00
2019-05-12 16:00:00,3760.01,0.00,976.38,0.00
2019-05-12 17:00:00,3194.03,0.00,1426.23,0.00
2019-05-12 18:00:00,1921.83,0.00,2712.25,0.00
2019-05-12 19:00:00,451.45,0.00,4295.08,0.00
2019-05-12 20:00:00,16.58,0.00,4884.78,0.00
2019-05-12 21:00:00,0.00,0.00,5218.41,0.00
2019-05-12 22:00:00,0.00,0.00,5257.12,0.00
2019-05-12 23:00:00,0.00,0.00,4950.21,0.00
2019-05-13 00:00:00,0.00,0.00,4541.92,0.00
2019-05-13 01:00:00,0.00,0.00,4137.31,0.00
2019-05-13 02:00:00,0.00,0.00,3871.87,0.00
2019-05-13 03:00:00,0.00,0.00,3657.13,0.00
2019-05-13 04:00:00,0.00,0.00,3560.35,0.00
2019-05-13 05:00:00,0.00,0.00,3507.82,0.00
2019-05-13 06:00:00,48.29,0.00,3477.96,0.00
2019-05-13 07:00:00,592.24,0.00,2709.13,0.00
2019-05-13 08:00:00,1912.81,0.00,1532.34,0.00
2019-05-13 09:00:00,3148.34,0.00,669.16,0.00
2019-05-13 10:00:00,3734.07,0.00,392.18,0.00
2019-05-13 11:00:00,3986.04,0.00,372.47,0.00
2019-05-13 12:00:00,4098.14,0.00,470.50,0.00
2019-05-13 13:00:00,4123.97,0.00,433.62,0.00
2019-05-13 14:00:00,4083.64,0.00,248.15,0.00
2019-05-13 15:00:00,3939.88,0.00,307.11,0.00
2019-05-13 16:00:00,3636.35,0.00,453.04,0.00
2019-05-13 17:00:00,3047.21,0.00,1014.52,0.00
2019-05-13 18:00:00,1760.67,0.00,2354.52,0.00
2019-05-13 19:00:00,408.64,0.00,3878.89,0.00
2019-05-13 20:00:00,16.08,0.00,4479.76,0.00
2019-05-13 21:00:00,0.00,0.00,4848.83,0.00
2019-05-13 22:00:00,0.00,0.00,4936.39,0.00
2019-05-13 23:00:00,0.00,0.00,4764.04,0.00
2019-05-14 00:00:00,0.00,0.00,4329.94,0.00
2019-05-14 01:00:00,0.00,0.00,3989.85,0.00
2019-05-14 02:00:00,0.00,0.00,3760.35,0.00
2019-05-14 03:00:00,0.00,0.00,3599.99,0.00
2019-05-14 04:00:00,0.00,0.00,3610.12,0.00
2019-05-14 05:00:00,0.00,0.00,3624.87,0.00
2019-05-14 06:00:00,44.35,0.00,3697.57,0.00
2019-05-14 07:00:00,538.16,0.00,3354.92,0.00
2019-05-14 08:00:00,1798.57,0.00,2852.10,0.00
2019-05-14 09:00:00,2985.77,0.00,2568.12,0.00
2019-05-14 10:00:00,3584.29,0.00,2346.56,0.00
2019-05-14 11:00:00,3886.80,0.00,2158.34,0.00
2019-05-14 12:00:00,4063.60,0.00,2044.21,0.00
2019-05-14 13:00:00,4135.93,0.00,1475.11,0.00
2019-05-14 14:00:00,4106.91,0.00,1672.79,0.00
2019-05-14 15:00:00,3950.45,0.00,1952.75,0.00
2019-05-14 16:00:00,3616.71,0.00,2244.09,0.00
2019-05-14 17:00:00,2984.74,0.00,2790.35,0.00
2019-05-14 18:00:00,1670.02,0.00,3955.76,0.00
2019-05-14 19:00:00,378.25,0.00,5162.74,0.00
2019-05-14 20:00:00,16.09,0.00,5466.84,0.00
2019-05-14 21:00:00,0.00,0.00,5764.03,0.00
2019-05-14 22:00:00,0.00,0.00,5858.04,0.00
2019-05-14 23:00:00,0.00,0.00,5446.98,0.00
2019-05-15 00:00:00,0.00,0.00,4770.49,0.00
2019-05-15 01:00:00,0.00,0.00,4381.55,0.00
2019-05-15 02:00:00,0.00,0.00,4142.84,0.00
2019-05-15 03:00:00,0.00,0.00,3997.22,0.00
2019-05-15 04:00:00,0.00,0.00,3929.94,0.00
2019-05-15 05:00:00,0.00,0.00,3932.70,0.00
2019-05-15 06:00:00,36.95,0.00,3969.49,0.00
2019-05-15 07:00:00,411.52,0.00,3664.96,0.00
2019-05-15 08:00:00,1516.81,0.00,3229.72,0.00
2019-05-15 09:00:00,2800.61,0.00,2862.96,0.00
2019-05-15 10:00:00,3409.04,0.00,2580.80,0.00
2019-05-15 11:00:00,3698.41,0.00,2367.01,0.00
2019-05-15 12:00:00,3851.32,0.00,2238.98,0.00
2019-05-15 13:00:00,3896.69,0.00,1797.30,0.00
2019-05-15 14:00:00,3816.62,0.00,2064.46,0.00
2019-05-15 15:00:00,3621.38,0.00,2352.79,0.00
2019-05-15 16:00:00,3219.51,0.00,2730.70,0.00
2019-05-15 17:00:00,2597.35,0.00,3233.04,0.00
2019-05-15 18:00:00,1443.00,0.00,4164.35,0.00
2019-05-15 19:00:00,395.62,0.00,5098.36,0.00
2019-05-15 20:00:00,17.67,0.00,5466.18,0.00
2019-05-15 21:00:00,0.00,0.00,5759.42,0.00
2019-05-15 22:00:00,0.00,0.00,5911.50,0.00
2019-05-15 23:00:00,0.00,0.00,5478.32,0.00
2019-05-16 00:00:00,0.00,0.00,4830.40,0.00
2019-05-16 01:00:00,0.00,0.00,4449.75,0.00
2019-05-16 02:00:00,0.00,0.00,4150.21,0.00
2019-05-16 03:00:00,0.00,0.00,4030.40,0.00
2019-05-16 04:00:00,0.00,0.00,3981.55,0.00
2019-05-16 05:00:00,0.00,0.00,4001.83,0.00
2019-05-16 06:00:00,46.03,0.00,4047.04,0.00
2019-05-16 07:00:00,556.37,0.00,3526.56,0.00
2019-05-16 08:00:00,1844.69,0.00,3035.47,0.00
2019-05-16 09:00:00,2994.14,0.00,2754.22,0.00
2019-05-16 10:00:00,3608.01,0.00,2421.46,0.00
2019-05-16 11:00:00,3912.67,0.00,2262.42,0.00
2019-05-16 12:00:00,4062.91,0.00,2192.37,0.00
2019-05-16 13:00:00,4123.03,0.00,1662.20,0.00
2019-05-16 14:00:00,4104.92,0.00,1901.51,0.00
2019-05-16 15:00:00,3999.73,0.00,2116.38,0.00
2019-05-16 16:00:00,3727.24,0.00,2309.61,0.00
2019-05-16 17:00:00,3188.49,0.00,2775.54,0.00
2019-05-16 18:00:00,1990.17,0.00,3784.92,0.00
2019-05-16 19:00:00,497.29,0.00,5182.88,0.00
2019-05-16 20:00:00,20.35,0.00,5645.07,0.00
2019-05-16 21:00:00,0.00,0.00,5849.75,0.00
2019-05-16 22:00:00,0.00,0.00,5972.33,0.00
2019-05-16 23:00:00,0.00,0.00,5621.18,0.00
2019-05-17 00:00:00,0.00,0.00,4914.27,0.00
2019-05-17 01:00:00,0.00,0.00,4506.89,0.00
2019-05-17 02:00:00,0.00,0.00,4241.46,0.00
2019-05-17 03:00:00,0.00,0.00,4046.07,0.00
2019-05-17 04:00:00,0.00,0.00,4001.83,0.00
2019-05-17 05:00:00,0.00,0.00,4027.63,0.00
2019-05-17 06:00:00,59.49,0.00,4000.40,0.00
2019-05-17 07:00:00,622.22,0.00,3500.34,0.00
2019-05-17 08:00:00,1880.98,0.00,2938.36,0.00
2019-05-17 09:00:00,3001.97,0.00,2668.05,0.00
2019-05-17 10:00:00,3588.64,0.00,2395.66,0.00
2019-05-17 11:00:00,3889.22,0.00,2287.72,0.00
2019-05-17 12:00:00,4061.09,0.00,2209.86,0.00
2019-05-17 13:00:00,4127.61,0.00,1712.00,0.00
2019-05-17 14:00:00,4106.09,0.00,1897.58,0.00
2019-05-17 15:00:00,3991.29,0.00,2165.37,0.00
2019-05-17 16:00:00,3735.42,0.00,2388.98,0.00
2019-05-17 17:00:00,3200.01,0.00,2836.83,0.00
2019-05-17 18:00:00,1984.06,0.00,3897.02,0.00
2019-05-17 19:00:00,498.49,0.00,5213.01,0.00
2019-05-17 20:00:00,21.54,0.00,5642.96,0.00
2019-05-17 21:00:00,0.00,0.00,5823.94,0.00
2019-05-17 22:00:00,0.00,0.00,5982.47,0.00
2019-05-17 23:00:00,0.00,0.00,5568.64,0.00
2019-05-18 00:00:00,0.00,0.00,4904.13,0.00
2019-05-18 01:00:00,0.00,0.00,4505.97,0.00
2019-05-18 02:00:00,0.00,0.00,4251.60,0.00
2019-05-18 03:00:00,0.00,0.00,4064.50,0.00
2019-05-18 04:00:00,0.00,0.00,3978.79,0.00
2019-05-18 05:00:00,0.00,0.00,4001.83,0.00
2019-05-18 06:00:00,58.29,0.00,4005.29,0.00
2019-05-18 07:00:00,588.77,0.00,3551.30,0.00
2019-05-18 08:00:00,1794.74,0.00,3081.74,0.00
2019-05-18 09:00:00,2937.64,0.00,2922.25,0.00
2019-05-18 10:00:00,3596.98,0.00,2590.09,0.00
2019-05-18 11:00:00,3937.91,0.00,2435.34,0.00
2019-05-18 12:00:00,4087.45,0.00,2385.34,0.00
2019-05-18 13:00:00,4131.85,0.00,1921.59,0.00
2019-05-18 14:00:00,4084.44,0.00,2101.71,0.00
2019-05-18 15:00:00,3942.92,0.00,2406.36,0.00
2019-05-18 16:00:00,3660.13,0.00,2631.09,0.00
2019-05-18 17:00:00,3048.29,0.00,3132.33,0.00
2019-05-18 18:00:00,1822.37,0.00,4058.72,0.00
2019-05-18 19:00:00,449.78,0.00,5328.07,0.00
2019-05-18 20:00:00,20.92,0.00,5687.81,0.00
2019-05-18 21:00:00,0.00,0.00,5798.13,0.00
2019-05-18 22:00:00,0.00,0.00,5910.57,0.00
2019-05-18 23:00:00,0.00,0.00,5543.76,0.00
2019-05-19 00:00:00,0.00,0.00,4914.27,0.00
2019-05-19 01:00:00,0.00,0.00,4608.28,0.00
2019-05-19 02:00:00,0.00,0.00,4282.93,0.00
2019-05-19 03:00:00,0.00,0.00,4074.64,0.00
2019-05-19 04:00:00,0.00,0.00,4010.12,0.00
2019-05-19 05:00:00,0.00,0.00,3951.14,0.00
2019-05-19 06:00:00,50.85,0.00,3938.07,0.00
2019-05-19 07:00:00,546.23,0.00,3293.39,0.00
2019-05-19 08:00:00,1813.60,0.00,2313.57,0.00
2019-05-19 09:00:00,3040.20,0.00,1517.38,0.00
2019-05-19 10:00:00,3625.08,0.00,1339.87,0.00
2019-05-19 11:00:00,3903.57,0.00,1127.75,0.00
2019-05-19 12:00:00,4068.08,0.00,1050.79,0.00
2019-05-19 13:00:00,4120.83,0.00,1010.94,0.00
2019-05-19 14:00:00,4095.75,0.00,804.69,0.00
2019-05-19 15:00:00,3980.26,0.00,925.71,0.00
2019-05-19 16:00:00,3737.28,0.00,1054.40,0.00
2019-05-19 17:00:00,3202.10,0.00,1505.71,0.00
2019-05-19 18:00:00,1983.13,0.00,2735.74,0.00
2019-05-19 19:00:00,489.33,0.00,4301.44,0.00
2019-05-19 20:00:00,22.53,0.00,4792.20,0.00
2019-05-19 21:00:00,0.00,0.00,5089.38,0.00
2019-05-19 22:00:00,0.00,0.00,5270.95,0.00
2019-05-19 23:00:00,0.00,0.00,4948.37,0.00
2019-05-20 00:00:00,0.00,0.00,4545.60,0.00
2019-05-20 01:00:00,0.00,0.00,4157.59,0.00
2019-05-20 02:00:00,0.00,0.00,3859.89,0.00
2019-05-20 03:00:00,0.00,0.00,3707.82,0.00
2019-05-20 04:00:00,0.00,0.00,3643.30,0.00
2019-05-20 05:00:00,0.00,0.00,3596.30,0.00
2019-05-20 06:00:00,51.12,0.00,3516.60,0.00
2019-05-20 07:00:00,532.90,0.00,2854.18,0.00
