sit,,South
Production per timestep [MWh],,Gas plant
stf,t,
2019,5710,987.645811878
2019,5711,944.881006287
2019,5712,879.812142608
2019,5713,811.97831305
2019,5714,755.757340183
2019,5715,730.872647275
2019,5716,712.070879299
2019,5717,720.365776935
2019,5718,733.074313934
2019,5719,724.926047088
2019,5720,637.037970162
2019,5721,509.192577438
2019,5722,446.046701969
2019,5723,409.661497435
2019,5724,403.287366667
2019,5725,361.143016848
2019,5726,370.101278228
2019,5727,433.59333577
2019,5728,492.269405801
2019,5729,642.825981462
2019,5730,895.379681055
2019,5731,1071.49669372
2019,5732,1102.80206174
2019,5733,1193.1749422
2019,5734,1154.83408201
2019,5735,1070.22612612
2019,5736,965.710415907
2019,5737,884.604750131
2019,5738,832.070398436
2019,5739,790.964572372
2019,5740,781.748019443
2019,5741,779.53604674
2019,5742,782.678356306
2019,5743,770.572908845
2019,5744,686.259236223
2019,5745,553.432228301
2019,5746,448.878068267
2019,5747,385.777993507
2019,5748,368.877276894
2019,5749,311.003147636
2019,5750,337.448242541
2019,5751,379.078920831
2019,5752,443.395768046
2019,5753,575.995521467
2019,5754,837.254454826
2019,5755,1032.9722866
2019,5756,1088.7003437
2019,5757,1173.63584999
2019,5758,1127.55308534
2019,5759,1054.55798614
2019,5760,942.669033584
2019,5761,868.936610152
2019,5762,824.328493975
2019,5763,792.623551899
2019,5764,770.319493811
2019,5765,766.264210522
2019,5766,791.011229171
2019,5767,783.936518531
2019,5768,689.893599284
2019,5769,565.091966709
2019,5770,457.056744083
2019,5771,398.383220128
2019,5772,391.268741097
2019,5773,344.263955666
2019,5774,362.085846526
2019,5775,417.312496893
2019,5776,478.699147245
2019,5777,627.498443901
2019,5778,889.588771099
2019,5779,1053.26169883
2019,5780,1092.92651551
2019,5781,1165.89394553
2019,5782,1119.07385665
2019,5783,1038.88984616
2019,5784,934.005473831
2019,5785,858.614070871
2019,5786,806.079719176
2019,5787,786.356295907
2019,5788,772.347135455
2019,5789,775.480763451
2019,5790,785.728920519
2019,5791,777.364789051
2019,5792,696.594183973
2019,5793,594.517167317
2019,5794,490.417001204
2019,5795,430.205396159
2019,5796,408.77927006
2019,5797,370.995882864
2019,5798,402.921397388
2019,5799,460.448629324
2019,5800,544.056136501
2019,5801,697.355413364
2019,5802,915.477905029
2019,5803,1072.40137948
2019,5804,1110.28528104
2019,5805,1193.91226643
2019,5806,1149.1198192
2019,5807,1067.09249813
2019,5808,969.765699196
2019,5809,896.033275763
2019,5810,836.310012783
2019,5811,806.079719176
2019,5812,778.061398271
2019,5813,776.95541192
2019,5814,794.303087284
2019,5815,777.3024217
2019,5816,696.510617217
2019,5817,595.070385411
2019,5818,507.298361616
2019,5819,451.360116274
2019,5820,433.327509172
2019,5821,402.668285429
2019,5822,431.57967084
2019,5823,508.214100145
2019,5824,587.015444808
2019,5825,738.186653103
2019,5826,967.614781996
2019,5827,1078.08248426
2019,5828,1113.36116207
2019,5829,1200.91684666
2019,5830,1149.48848131
2019,5831,1065.98651178
2019,5832,968.659712844
2019,5833,902.116200696
2019,5834,846.079558888
2019,5835,803.314753297
2019,5836,784.69731638
2019,5837,771.425480162
2019,5838,768.385193879
2019,5839,739.372316274
2019,5840,629.520424372
2019,5841,457.907247009
2019,5842,344.923732817
2019,5843,274.030613891
2019,5844,251.667178177
2019,5845,256.176008643
2019,5846,256.374794368
2019,5847,312.436621703
2019,5848,396.348771057
2019,5849,511.168613801
2019,5850,745.327148461
2019,5851,920.218110504
2019,5852,990.857742696
2019,5853,1096.5854675
2019,5854,1055.11097932
2019,5855,991.516764108
2019,5856,918.890327027
2019,5857,841.655613482
2019,5858,785.803302732
2019,5859,745.434800902
2019,5860,731.056978333
2019,5861,717.232148939
2019,5862,718.660112495
2019,5863,669.931568496
2019,5864,524.287886457
2019,5865,339.811640761
2019,5866,250.168331027
2019,5867,214.911964838
2019,5868,177.669240503
2019,5869,149.842891978
2019,5870,141.307487657
2019,5871,186.149090819
2019,5872,244.989273429
2019,5873,390.638809814
2019,5874,654.258670918
2019,5875,829.16246006
2019,5876,904.234803572
2019,5877,1038.88984616
2019,5878,1014.92680855
2019,5879,960.917808384
2019,5880,890.134681889
2019,5881,821.010534921
2019,5882,766.448541581
2019,5883,747.09378043
2019,5884,737.508565383
2019,5885,725.342715517
2019,5886,760.636960213
2019,5887,782.407484505
2019,5888,724.581083773
2019,5889,637.662228164
2019,5890,522.974477201
2019,5891,474.670343035
2019,5892,464.43312937
2019,5893,389.931117153
2019,5894,429.264431612
2019,5895,499.151169592
2019,5896,570.358896267
2019,5897,712.770429009
2019,5898,950.12575242
2019,5899,1124.21697284
2019,5900,1175.17297827
2019,5901,1251.05489459
2019,5902,1193.91226643
2019,5903,1103.77437878
2019,5904,998.890006452
2019,5905,921.10229973
2019,5906,865.434320039
2019,5907,838.890647603
2019,5908,816.033596339
2019,5909,818.061237983
2019,5910,834.575866921
2019,5911,841.151345228
2019,5912,768.858091338
2019,5913,668.743206299
2019,5914,554.308233011
2019,5915,506.010290569
2019,5916,489.691048553
2019,5917,402.776459945
2019,5918,464.891715563
2019,5919,545.30445207
2019,5920,614.070870774
2019,5921,764.016537605
2019,5922,994.535535804
2019,5923,1166.25322011
2019,5924,1208.21887139
2019,5925,1281.83818137
2019,5926,1226.17020168
2019,5927,1140.82492156
2019,5928,1016.58578808
2019,5929,938.613750296
2019,5930,890.134681889
2019,5931,856.586429227
2019,5932,832.070398436
2019,5933,831.51740526
2019,5934,849.169666573
2019,5935,856.026850719
2019,5936,792.65542311
2019,5937,711.358272727
2019,5938,608.781595558
2019,5939,544.330991598
2019,5940,527.721334057
2019,5941,429.37141266
2019,5942,478.626761455
2019,5943,559.116763629
2019,5944,628.842840968
2019,5945,775.479202201
2019,5946,1012.0528126
2019,5947,1170.46992623
2019,5948,1221.34118717
2019,5949,1288.8427616
2019,5950,1225.61720851
2019,5951,1134.00467239
2019,5952,1014.92680855
2019,5953,951.148262279
2019,5954,894.005634119
2019,5955,861.747698867
2019,5956,842.577268775
2019,5957,839.074978662
2019,5958,850.694948679
2019,5959,886.251011925
2019,5960,834.019993654
2019,5961,740.41287748
2019,5962,621.467617941
2019,5963,560.283442816
2019,5964,547.211388988
2019,5965,465.162724845
2019,5966,513.458415004
2019,5967,575.687655632
2019,5968,632.181074732
2019,5969,770.951074857
2019,5970,1022.42329577
2019,5971,1180.69517508
2019,5972,1233.96430802
2019,5973,1289.02709266
2019,5974,1235.93974779
2019,5975,1141.74657685
2019,5976,1031.88526594
2019,5977,944.51234417
2019,5978,887.185384951
2019,5979,860.08871934
2019,5980,841.83994454
2019,5981,836.310012783
2019,5982,858.383054899
2019,5983,868.435478385
2019,5984,786.850392772
2019,5985,792.307314025
2019,5986,598.949985177
2019,5987,549.579298767
2019,5988,524.678804773
2019,5989,440.694356799
2019,5990,464.436825061
2019,5991,529.135099074
2019,5992,595.744742869
2019,5993,729.285617149
2019,5994,977.80336154
2019,5995,1140.59258419
2019,5996,1191.43130253
2019,5997,1260.27144752
2019,5998,1206.26244736
2019,5999,1129.58072699
2019,6000,1019.71941607
2019,6001,942.669033584
2019,6002,885.710736483
2019,6003,849.766180059
2019,6004,816.033596339
2019,6005,809.213347172
2019,6006,811.97593257
2019,6007,794.874811946
2019,6008,645.479395411
2019,6009,470.138091552
2019,6010,343.854765788
2019,6011,272.549773698
2019,6012,247.720803484
2019,6013,221.468074567
2019,6014,195.419648343
2019,6015,230.196975658
2019,6016,288.077555861
2019,6017,446.587223989
2019,6018,750.02226565
2019,6019,948.960453686
2019,6020,1026.34345989
2019,6021,1115.38723547
2019,6022,1074.09707835
2019,6023,1010.31853208
2019,6024,941.194385116
2019,6025,850.687835352
2019,6026,792.623551899
2019,6027,766.448541581
2019,6028,747.09378043
2019,6029,735.849585856
2019,6030,739.771955846
2019,6031,722.925012452
2019,6032,557.45770514
2019,6033,322.153578238
2019,6034,200.794651796
2019,6035,151.515232786
2019,6036,144.445814196
2019,6037,132.800077523
2019,6038,109.007091177
2019,6039,158.914747854
2019,6040,246.509066682
2019,6041,392.97638878
2019,6042,655.464834254
2019,6043,830.509237339
2019,6044,922.96221745
2019,6045,1032.25392805
2019,6046,995.387716339
2019,6047,949.120620635
2019,6048,875.756859319
2019,6049,822.669514448
2019,6050,768.107521108
2019,6051,749.858746308
2019,6052,733.637613153
2019,6053,744.697476668
2019,6054,772.261691192
2019,6055,821.967781867
2019,6056,774.233663545
2019,6057,692.156955712
2019,6058,575.974309685
2019,6059,511.719882957
2019,6060,517.432180827
2019,6061,426.955818209
2019,6062,483.489165107
2019,6063,564.611950272
2019,6064,653.140860857
2019,6065,804.176831603
2019,6066,1009.63357869
2019,6067,1130.77817445
2019,6068,1186.94011635
2019,6069,1239.07337578
2019,6070,1169.39623564
2019,6071,1089.21222516
2019,6072,993.360074694
2019,6073,918.337333852
2019,6074,858.614070871
2019,6075,825.250149268
2019,6076,814.927609988
2019,6077,809.766340347
2019,6078,819.281934142
2019,6079,866.435983878
2019,6080,817.816842166
2019,6081,755.021944034
2019,6082,633.559482296
2019,6083,570.352482718
2019,6084,566.805407125
2019,6085,470.553029773
2019,6086,519.26588824
2019,6087,591.587017669
2019,6088,649.202189903
2019,6089,789.906518075
2019,6090,1014.65703349
2019,6091,1147.98271481
2019,6092,1206.49503157
2019,6093,1251.79221883
2019,6094,1192.06895584
2019,6095,1105.80202043
2019,6096,996.862364807
2019,6097,908.383456688
2019,6098,861.37903675
2019,6099,837.231668076
2019,6100,818.614231159
2019,6101,817.692575866
2019,6102,831.406644177
2019,6103,860.235072076
2019,6104,817.65197358
2019,6105,725.762339905
2019,6106,599.302661782
2019,6107,529.614893955
2019,6108,517.406554745
2019,6109,432.249860574
2019,6110,496.778195777
2019,6111,561.018052286
2019,6112,636.347884393
2019,6113,787.3419593
2019,6114,1026.59693761
2019,6115,1149.74304596
2019,6116,1222.38547784
2019,6117,1246.81528024
2019,6118,1195.57124596
2019,6119,1108.01399313
2019,6120,998.521344334
2019,6121,901.931869638
2019,6122,859.167064047
2019,6123,827.462121971
2019,6124,807.185705527
2019,6125,810.135002464
2019,6126,829.057809451
2019,6127,865.317982665
2019,6128,796.435863946
2019,6129,693.360116946
2019,6130,575.198894669
2019,6131,522.3273177
2019,6132,521.534873827
2019,6133,424.054940024
2019,6134,478.364717986
2019,6135,543.197810921
2019,6136,617.543423579
2019,6137,777.413480206
2019,6138,1020.2324193
2019,6139,1141.82084351
2019,6140,1215.03122311
2019,6141,1245.34063177
2019,6142,1178.24412645
2019,6143,1099.16610232
2019,6144,995.387716339
2019,6145,913.913388446
2019,6146,860.641712516
2019,6147,837.784661252
2019,6148,819.904548569
2019,6149,808.291691879
2019,6150,824.614876431
2019,6151,867.374777393
2019,6152,797.468530261
2019,6153,691.695673586
2019,6154,557.181442011
2019,6155,502.904978399
2019,6156,499.205917549
2019,6157,411.033357332
2019,6158,450.960607994
2019,6159,509.659917438
2019,6160,581.287136672
2019,6161,739.405153209
2019,6162,991.31935628
2019,6163,1133.64390463
2019,6164,1197.73891423
2019,6165,1241.46967954
2019,6166,1177.87546433
2019,6167,1099.7190955
2019,6168,985.802501292
2019,6169,918.337333852
2019,6170,857.50808452
2019,6171,824.697156092
2019,6172,787.646613318
2019,6173,789.85858602
2019,6174,786.82384482
2019,6175,778.887159588
2019,6176,605.629691564
2019,6177,424.682221249
2019,6178,308.012254574
2019,6179,263.178795707
2019,6180,243.010194474
2019,6181,231.870597373
2019,6182,207.356359744
2019,6183,246.333954739
2019,6184,312.995353672
2019,6185,484.210650323
2019,6186,789.170805401
2019,6187,957.504152158
2019,6188,1057.66313272
2019,6189,1122.76047782
2019,6190,1054.55798614
2019,6191,990.595108815
2019,6192,920.364975496
2019,6193,844.051917243
2019,6194,789.85858602
2019,6195,744.328814551
2019,6196,731.42564045
2019,6197,721.10310117
2019,6198,729.741344104
2019,6199,720.386329699
2019,6200,548.945065374
2019,6201,327.708714355
2019,6202,210.432880961
2019,6203,161.115318033
2019,6204,158.543302366
2019,6205,132.116576549
2019,6206,92.8661602777
2019,6207,112.337121323
2019,6208,176.35787045
2019,6209,356.919134443
2019,6210,683.627386635
2019,6211,850.593062877
2019,6212,982.087398699
2019,6213,1043.68245369
2019,6214,1017.13878125
2019,6215,972.530665074
2019,6216,889.213026596
2019,6217,809.766340347
2019,6218,769.582169577
2019,6219,749.67441525
2019,6220,741.563848672
2019,6221,729.029336689
2019,6222,757.012846967
2019,6223,827.587918849
2019,6224,794.24335681
2019,6225,697.024870144
2019,6226,588.616446264
2019,6227,522.05807656
2019,6228,499.337740557
2019,6229,378.540597958
2019,6230,433.311679973
2019,6231,488.603777949
2019,6232,572.208904645
2019,6233,753.287285917
2019,6234,1012.75805335
2019,6235,1131.72010754
2019,6236,1220.99627363
2019,6237,1233.72777508
2019,6238,1169.5805667
2019,6239,1077.59936847
2019,6240,966.079078024
2019,6241,893.268309885
2019,6242,839.25930972
2019,6243,813.821623636
2019,6244,808.660353996
2019,6245,806.632712351
2019,6246,824.656016262
2019,6247,871.669870683
2019,6248,815.902338991
2019,6249,721.086625865
2019,6250,593.886880628
2019,6251,534.773111452
2019,6252,518.613752142
2019,6253,403.301565205
2019,6254,467.929740014
2019,6255,539.149056734
2019,6256,628.246224304
2019,6257,818.191624577
2019,6258,1064.5390922
2019,6259,1154.90000448
2019,6260,1254.17586418
2019,6261,1253.63552941
2019,6262,1181.37775445
2019,6263,1096.03247432
2019,6264,981.194224828
2019,6265,896.40193788
2019,6266,851.793821704
2019,6267,817.508244808
2019,6268,813.452961519
2019,6269,812.162644109
2019,6270,820.060398207
2019,6271,871.598765532
2019,6272,839.432947584
2019,6273,708.724680018
2019,6274,583.365752427
2019,6275,518.238176596
2019,6276,522.600816828
2019,6277,454.846524051
2019,6278,562.87380255
2019,6279,687.472538443
2019,6280,791.334341056
2019,6281,950.328558837
2019,6282,1107.28483202
2019,6283,1162.97746925
2019,6284,1250.50190141
2019,6285,1254.5571847
2019,6286,1193.54360431
2019,6287,1101.56240608
2019,6288,982.853204355
2019,6289,901.747538579
2019,6290,849.581849001
2019,6291,824.328493975
2019,6292,815.84926528
2019,6293,806.448381293
2019,6294,825.234326256
2019,6295,890.010056552
2019,6296,900.260609839
2019,6297,869.40223824
2019,6298,753.807902083
2019,6299,673.403138087
2019,6300,665.73339786
2019,6301,579.128099931
2019,6302,626.553274503
2019,6303,722.876988113
2019,6304,818.000342692
2019,6305,960.69201303
2019,6306,1100.63619928
2019,6307,1166.15458944
2019,6308,1275.38342972
2019,6309,1266.35437245
2019,6310,1187.64501044
2019,6311,1072.06943671
2019,6312,969.581368137
2019,6313,882.577108487
2019,6314,834.282371139
2019,6315,815.296272105
2019,6316,807.923029761
2019,6317,807.923029761
2019,6318,827.258803298
2019,6319,880.340012675
2019,6320,866.430001602
2019,6321,764.836775498
2019,6322,640.373430374
2019,6323,566.853832066
2019,6324,546.957889609
2019,6325,438.158901066
2019,6326,481.47233248
2019,6327,536.452478148
2019,6328,615.131971563
2019,6329,779.645705692
2019,6330,1016.27499184
2019,6331,1133.81585843
2019,6332,1237.96738943
2019,6333,1225.06421533
2019,6334,1165.70961447
2019,6335,1068.01415342
2019,6336,959.258828857
2019,6337,891.977992474
2019,6338,843.867586185
2019,6339,805.342394941
2019,6340,785.065978497
2019,6341,774.3747771
2019,6342,780.076381506
2019,6343,788.839609082
2019,6344,641.197550942
2019,6345,425.092697953
2019,6346,302.352855269
2019,6347,240.729921917
2019,6348,241.901155979
2019,6349,212.879624919
2019,6350,174.274618839
2019,6351,215.458557109
2019,6352,289.892219431
2019,6353,482.722337498
2019,6354,792.904536303
2019,6355,943.780087066
2019,6356,1088.84356304
2019,6357,1094.00483268
2019,6358,1042.20780522
2019,6359,974.37397566
2019,6360,899.166903759
2019,6361,828.568108323
2019,6362,769.950831694
2019,6363,733.453282095
2019,6364,721.10310117
2019,6365,710.411899772
2019,6366,714.648349517
2019,6367,705.945999205
2019,6368,534.283184599
2019,6369,303.38135386
2019,6370,167.826133705
2019,6371,138.275851735
2019,6372,144.987351713
2019,6373,112.776013936
2019,6374,72.2113911055
2019,6375,98.0903064304
2019,6376,170.994766036
2019,6377,365.555165586
2019,6378,681.184176136
2019,6379,843.958125694
2019,6380,1006.26324879
2019,6381,1046.81608168
2019,6382,997.415357983
2019,6383,945.80266158
2019,6384,858.061077696
2019,6385,795.757179895
2019,6386,737.508565383
2019,6387,717.232148939
2019,6388,714.098520944
2019,6389,723.130742814
2019,6390,751.514561233
2019,6391,811.620738005
2019,6392,776.120913071
2019,6393,666.00417886
2019,6394,538.248638244
2019,6395,476.037704286
2019,6396,467.308131533
2019,6397,366.46778054
2019,6398,418.908902983
2019,6399,478.583078643
2019,6400,563.633644494
2019,6401,763.281184505
2019,6402,1031.42128169
2019,6403,1136.86891558
2019,6404,1260.8244407
2019,6405,1246.9996113
2019,6406,1173.45151893
2019,6407,1080.73299646
2019,6408,966.079078024
2019,6409,889.213026596
2019,6410,833.176384787
2019,6411,801.471442711
2019,6412,799.07513895
2019,6413,800.36545636
2019,6414,812.712472682
2019,6415,861.415412526
2019,6416,797.858254304
2019,6417,695.091266895
2019,6418,544.476966197
2019,6419,474.525836597
2019,6420,467.202943648
2019,6421,358.373849211
2019,6422,397.554925379
2019,6423,462.352311106
2019,6424,546.471868432
2019,6425,748.226249491
2019,6426,1032.62167503
2019,6427,1138.81590204
2019,6428,1255.66317106
2019,6429,1227.27618803
2019,6430,1164.78795917
2019,6431,1069.48880189
2019,6432,950.042275928
2019,6433,871.701576031
2019,6434,820.273210686
2019,6435,795.019855661
2019,6436,790.042917079
2019,6437,776.95541192
2019,6438,809.766340347
2019,6439,863.35531377
2019,6440,813.477750612
2019,6441,687.084432418
2019,6442,524.71069428
2019,6443,465.180234748
2019,6444,462.242555971
2019,6445,350.993521656
2019,6446,405.195815598
2019,6447,480.927770935
